kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_duration,koi_depth,koi_prad,koi_srad
11853905,K00007.01,CONFIRMED,CANDIDATE,1.0,3.213668926,3.901972306064435,728.8712242018436,4.789329731268163,1.6264609
6521045,K00041.01,CONFIRMED,CANDIDATE,1.0,12.81590421,6.2583589067969,220.11439071134564,2.7034444828241284,1.6706579
6521045,K00041.02,CONFIRMED,CANDIDATE,1.0,6.88707073,4.399188609358241,68.56343981997969,1.5088273090021385,1.6706579
6521045,K00041.03,CONFIRMED,CANDIDATE,1.0,35.3331932,5.853397595009813,99.59208068133219,1.8184679028233497,1.6706579
11554435,K00063.01,CONFIRMED,CANDIDATE,0.999,9.43414171,2.593699066989605,3979.3262182621356,6.494986335465232,0.9439908
3544595,K00069.01,CONFIRMED,CANDIDATE,1.0,4.72674037,2.851368857650244,273.20461990376634,1.6828439995986284,0.9334566
6850504,K00070.01,CONFIRMED,CANDIDATE,1.0,10.854095934,3.64640062457194,1035.4088695641028,3.1499735801664634,0.89752233
6850504,K00070.02,CONFIRMED,CANDIDATE,1.0,3.696121272,2.4163111399378376,385.30357484556356,1.9215535414091274,0.89752233
6850504,K00070.03,CONFIRMED,CANDIDATE,0.561,77.6114427,6.992164188379615,815.2252976937335,2.795051374070553,0.89752233
6850504,K00070.04,CONFIRMED,CANDIDATE,0.997,6.09855603,2.9370036537254354,84.5511788756803,0.9001415405674424,0.89752233
6850504,K00070.05,CONFIRMED,CANDIDATE,0.961,19.5776073,3.4049771787523575,96.97996544910659,0.9640331836257808,0.89752233
11904151,K00072.02,CONFIRMED,CANDIDATE,0.982,45.29422297,6.69696390122803,477.82179360544853,2.7450148153638008,1.1513464
10187017,K00082.01,CONFIRMED,CANDIDATE,1.0,16.145671932,3.51041441028272,944.490847591184,2.504215979896729,0.74708015
10187017,K00082.02,CONFIRMED,CANDIDATE,1.0,10.31174786,3.0878535012649273,277.06499880125745,1.356324911161692,0.74708015
10187017,K00082.03,CONFIRMED,CANDIDATE,1.0,27.4536146,3.6560309818716386,136.85884341796407,0.9532555409720623,0.74708015
10187017,K00082.04,CONFIRMED,CANDIDATE,1.0,7.07136119,2.7441445731446428,65.58118163790816,0.6598762905384488,0.74708015
10187017,K00082.05,CONFIRMED,CANDIDATE,1.0,5.28691996,2.5427672124691427,41.516503737071275,0.5250289996057292,0.74708015
10187017,K00082.06,CANDIDATE,CANDIDATE,1.0,22.4098677,2.195047324359694,70.0945147997234,0.6822050384120605,0.74708015
2571238,K00084.01,CONFIRMED,CANDIDATE,1.0,9.286964466,3.2871213997318733,693.6042632427198,2.5882078459712505,0.9010265
5866724,K00085.01,CONFIRMED,CANDIDATE,1.0,5.859935955,3.95480969385271,323.6493312149813,2.87848913018958,1.466971
5866724,K00085.03,CONFIRMED,CANDIDATE,1.0,8.13121389,4.16613318942648,111.52368501121668,1.689704623390942,1.466971
7941200,K00092.01,CANDIDATE,CANDIDATE,0.97,65.7045275,3.1757268889389394,634.7179162373707,3.029525183162133,1.1024997
6462863,K00094.02,CONFIRMED,CANDIDATE,1.0,10.423677439,5.0761861801069195,780.9962158027428,4.224868295098895,1.3860631
6462863,K00094.03,CONFIRMED,CANDIDATE,0.947,54.31996151,8.136689082289816,1971.0831117702999,6.711833564167646,1.3860631
6462863,K00094.04,CONFIRMED,CANDIDATE,0.999,3.743166733,3.665911106945881,133.06513956479193,1.7438971062850783,1.3860631
2444412,K00103.01,CANDIDATE,CANDIDATE,1.0,14.91095177,3.2384251941169677,866.4155171465015,2.3050241503227906,0.7179706
8711794,K00105.01,CONFIRMED,CANDIDATE,1.0,8.981014925,1.795403263453738,1065.1015432051602,3.8554438478870385,1.0831115
4914423,K00108.01,CONFIRMED,CANDIDATE,1.0,15.96532718,4.416591323254927,482.2841067280148,3.5793202716058246,1.4943192
4914423,K00108.02,CONFIRMED,CANDIDATE,1.0,179.609803,12.793854495582094,1273.9323253441182,5.817310751941744,1.4943192
9450647,K00110.01,CONFIRMED,CANDIDATE,1.0,9.940666412,3.830810774031212,521.1332418073589,2.957014587922579,1.1876087
6678383,K00111.01,CONFIRMED,CANDIDATE,0.999,11.427550984,4.4605384818142415,500.4176572479535,2.4762066536547356,1.0148804
6678383,K00111.02,CONFIRMED,CANDIDATE,1.0,23.66834635,5.591614279545522,447.7643210765159,2.342315088656479,1.0148804
6678383,K00111.03,CONFIRMED,CANDIDATE,0.979,51.75530504,7.165238682107045,607.8360137338201,2.729064421166501,1.0148804
9579641,K00115.01,CONFIRMED,CANDIDATE,1.0,5.412203927,2.782278381833313,600.9147219748767,2.725224924075225,1.0192723
9579641,K00115.02,CONFIRMED,CANDIDATE,1.0,7.12594387,2.8175467868073003,192.5257935607716,1.5425540532886943,1.0192723
9579641,K00115.03,CANDIDATE,CANDIDATE,0.877,3.43591631,2.6952940984109968,24.116575354615755,0.5459511037963033,1.0192723
8395660,K00116.01,CONFIRMED,CANDIDATE,1.0,13.57078281,3.0927053800930393,510.85319675647776,2.56126525548651,1.0389647
8395660,K00116.02,CONFIRMED,CANDIDATE,0.998,43.84439721,6.2603438466136865,613.3902628830956,2.806563929494359,1.0389647
8395660,K00116.03,CONFIRMED,CANDIDATE,0.949,6.164876,3.147940853140857,55.872469823636806,0.8470429561312006,1.0389647
8395660,K00116.04,CONFIRMED,CANDIDATE,0.952,23.9800854,4.880606833518972,103.62040282063667,1.153530650341608,1.0389647
10875245,K00117.01,CONFIRMED,CANDIDATE,0.992,14.74914825,5.981548874989814,430.86842067119323,3.4268239973251893,1.5136092
10875245,K00117.02,CONFIRMED,CANDIDATE,1.0,4.90144976,4.109149536696146,140.40865623565767,1.9562142068145965,1.5136092
10875245,K00117.03,CONFIRMED,CANDIDATE,0.995,3.180027898,3.5523585247951246,120.3958316267073,1.811445167941624,1.5136092
10875245,K00117.04,CONFIRMED,CANDIDATE,0.997,7.95825328,4.375038615618568,49.15023889662251,1.1573968169476423,1.5136092
3531558,K00118.01,CONFIRMED,CANDIDATE,0.911,24.99324319,5.778583681900377,268.8876455489986,2.5560848535160465,1.4291708
8349582,K00122.01,CONFIRMED,CANDIDATE,1.0,11.523067458,3.796693303452279,508.3740049600105,3.6693243987493434,1.4920684
5094751,K00123.01,CONFIRMED,CANDIDATE,1.0,6.481633073,3.5975600563867323,297.7653426150528,2.5721873528702215,1.3666579
5094751,K00123.02,CONFIRMED,CANDIDATE,1.0,21.22261195,6.39540886760839,366.733716326284,2.854571622889639,1.3666579
11086270,K00124.01,CONFIRMED,FALSE POSITIVE,0.431,12.69104387,3.7205895608513906,252.5787405563973,2.100834216805309,1.2119583
11086270,K00124.02,CONFIRMED,CANDIDATE,1.0,31.71981013,4.727407011685705,364.0529711232965,2.522177664801397,1.2119583
8644288,K00137.01,CONFIRMED,CANDIDATE,1.0,7.641567589,3.2722409776973427,2274.321908461774,5.314972439315816,1.0218081
8644288,K00137.02,CONFIRMED,CANDIDATE,1.0,14.85890852,3.3416596194952213,3274.832708679454,6.3777810986240775,1.0218081
8644288,K00137.03,CONFIRMED,CANDIDATE,1.0,3.504691252,1.9246287513051934,316.14822133774203,1.9816202005418928,1.0218081
8559644,K00139.01,CONFIRMED,CANDIDATE,1.0,224.7789355,10.198493453944646,3487.369475943969,7.385993057459324,1.1467116
8559644,K00139.02,CONFIRMED,CANDIDATE,1.0,3.341799486,2.8888114453463825,178.03023687879005,1.6688096366860679,1.1467116
4180280,K00144.01,CONFIRMED,CANDIDATE,1.0,4.176254191,3.4437395350305438,1363.5522686098466,2.7297756588762936,0.6777747
5735762,K00148.01,CONFIRMED,CANDIDATE,1.0,4.77800306,2.6837346818492316,474.21358936594606,2.0295427153932573,0.85448706
5735762,K00148.02,CONFIRMED,CANDIDATE,1.0,9.673958488,3.172278218387087,955.0003175660127,2.880135741468843,0.85448706
5735762,K00148.03,CONFIRMED,CANDIDATE,0.999,42.89645024,5.562370604722474,555.9626599869749,2.1975259422085305,0.85448706
7626506,K00150.01,CONFIRMED,CANDIDATE,1.0,8.408878137,3.409870857424331,800.6951661437834,2.8020753856433287,0.9079052
7626506,K00150.02,CONFIRMED,CANDIDATE,1.0,28.5742692,4.815808235479,826.3464472143545,2.8466055643029864,0.9079052
8394721,K00152.01,CONFIRMED,CANDIDATE,0.995,52.09081627,8.230907802194462,2895.933281047314,9.19481034816019,1.5665447
8394721,K00152.02,CONFIRMED,CANDIDATE,1.0,27.40229859,6.680491441868911,748.9460610674015,4.675992118111977,1.5665447
8394721,K00152.03,CONFIRMED,CANDIDATE,1.0,13.48457668,4.907556440515195,654.8761563836547,4.372482591785596,1.5665447
8394721,K00152.04,CONFIRMED,CANDIDATE,0.976,81.0637895,2.914737514011953,472.87840757581637,3.7155511283393414,1.5665447
12252424,K00153.01,CONFIRMED,CANDIDATE,1.0,8.925079516,2.5288431004583627,982.9111108403677,2.4974590922861215,0.7303576
12252424,K00153.02,CONFIRMED,CANDIDATE,1.0,4.75400072,2.4363800394019828,752.7061047114536,2.1855159498545174,0.7303576
6541920,K00157.01,CONFIRMED,CANDIDATE,1.0,13.02493307,4.457483360320532,779.795766907232,3.311260321557561,1.0871693
6541920,K00157.02,CONFIRMED,CANDIDATE,1.0,22.687155,5.340668400089113,961.7115731293535,3.6772682292385155,1.0871693
6541920,K00157.03,CONFIRMED,CANDIDATE,1.0,31.99552485,4.016026358572302,1374.1647915795907,4.395641822996366,1.0871693
6541920,K00157.04,CONFIRMED,CANDIDATE,0.998,46.6856205,6.22652178315752,589.4138758719691,2.878810421889467,1.0871693
6541920,K00157.05,CONFIRMED,CANDIDATE,0.998,118.3786735,9.279651956232929,1084.524974628076,3.9050146466207885,1.0871693
6541920,K00157.06,CONFIRMED,CANDIDATE,1.0,10.30401132,4.160069087802464,316.32621103017124,2.108970369650553,1.0871693
8972058,K00159.01,CONFIRMED,CANDIDATE,1.0,8.99088621,4.045693149437005,468.6235996406163,2.7189502718910226,1.1515518
6631721,K00160.01,CANDIDATE,CANDIDATE,1.0,13.73808249,2.567438627867023,658.3993677938827,3.1091948114050227,1.1109577
5084942,K00161.01,CONFIRMED,CANDIDATE,1.0,3.105507835,1.6265639344410527,914.0781199575842,2.4967420201879387,0.7571402
2441495,K00166.01,CONFIRMED,CANDIDATE,1.0,12.49340725,2.187084538904885,717.2943258703102,2.2760072524596575,0.7791467
11666881,K00167.01,CONFIRMED,CANDIDATE,1.0,4.919584997,4.120499352454626,426.48416164259294,3.1605438466719535,1.4031518
11512246,K00168.01,CONFIRMED,CANDIDATE,1.0,10.74241765,5.9552413632294146,415.61930522204807,3.3927121899854007,1.5257854
11512246,K00168.02,CONFIRMED,CANDIDATE,1.0,15.27443889,5.981671823821635,207.04385240188915,2.39458541586118,1.5257854
11512246,K00168.03,CONFIRMED,CANDIDATE,0.997,7.10695741,5.087550347938915,131.13243816098574,1.905698671782494,1.5257854
7831264,K00171.01,CONFIRMED,CANDIDATE,1.0,5.968724048,3.5752098800050938,512.0482051822472,3.3661159977483646,1.3638542
7831264,K00171.02,CONFIRMED,CANDIDATE,1.0,13.07141889,2.986805294276628,250.484712954524,2.3543133583274876,1.3638542
8692861,K00172.01,CONFIRMED,CANDIDATE,1.0,13.7223682,5.014827198158783,572.2470021148896,3.0479554401618496,1.1681837
8692861,K00172.02,CONFIRMED,CANDIDATE,0.681,242.467406,12.568029333234215,339.227367161854,2.34672549340486,1.1681837
11402995,K00173.01,CONFIRMED,CANDIDATE,1.0,10.06083238,4.410168285093421,459.4896323549813,2.9314004987950493,1.2538096
6442377,K00176.01,CONFIRMED,CANDIDATE,1.0,30.22910274,6.361786772384203,441.16726712312146,3.0057629213301307,1.3120409
9573539,K00180.01,CONFIRMED,CANDIDATE,1.0,10.04556377,3.126599296107335,672.8552658127329,2.6615646744445467,0.9407419
2987027,K00197.01,CONFIRMED,CANDIDATE,0.989,17.276296682,3.618057403689719,10477.070196676763,8.314100503497315,0.7447142
6849046,K00201.01,CONFIRMED,CANDIDATE,0.997,4.225384543,2.617247784458405,7584.40034408514,9.80029165664231,1.0317457
7046804,K00205.01,CONFIRMED,CANDIDATE,0.997,11.720123999,2.6115492319070226,9792.019007976993,9.730966470159714,0.9016005
10723750,K00209.02,CONFIRMED,CANDIDATE,1.0,18.79591276,6.9078544601573295,2424.0779074948814,9.287570485356966,1.7295102
6300348,K00212.01,CANDIDATE,CANDIDATE,1.0,5.69590202,3.3531245641769316,4929.512460059238,9.211729763522552,1.202911
6152974,K00216.01,CONFIRMED,CANDIDATE,1.0,20.172024672,2.9318455470057416,5381.312244616243,6.822635649185621,0.852712
6152974,K00216.02,CONFIRMED,CANDIDATE,0.995,7.51854537,2.8071626777875482,285.81707253527713,1.5723606492395394,0.852712
7132798,K00220.02,CONFIRMED,CANDIDATE,1.0,4.12511935,2.855560576406945,114.38683552777995,1.2379862270783601,1.0612607
3937519,K00221.01,CONFIRMED,CANDIDATE,1.0,3.413036353,2.4780808075803886,3882.256207797252,5.686955503165532,0.83681995
3937519,K00221.02,CANDIDATE,CANDIDATE,1.0,5.89661966,3.186838486293828,142.01144751069262,1.0876756618397216,0.83681995
4249725,K00222.01,CONFIRMED,CANDIDATE,1.0,6.312508525,2.6608638357838394,1290.3795706397102,2.4658270855535855,0.6293586
4249725,K00222.02,CONFIRMED,CANDIDATE,1.0,12.7945474,3.340440945500986,816.8172054844325,1.961852345165955,0.6293586
4545187,K00223.01,CONFIRMED,CANDIDATE,1.0,3.177414601,1.4093021162152515,1143.9524198343377,2.604122944539876,0.705914
4545187,K00223.02,CONFIRMED,CANDIDATE,1.0,41.0081117,3.8544802132297677,1002.3208674450057,2.437591290334304,0.705914
5959753,K00226.01,CONFIRMED,CANDIDATE,1.0,8.30865307,3.182634141833197,837.362069913472,2.5161259735264587,0.79720503
4833421,K00232.01,CONFIRMED,CANDIDATE,1.0,12.466004437,4.790952594784277,2234.275488822934,6.690121154457978,1.297657
4833421,K00232.02,CONFIRMED,CANDIDATE,1.0,5.766165573,3.77053107735519,365.1744899565434,2.7046796773555144,1.297657
4833421,K00232.03,CONFIRMED,CANDIDATE,1.0,21.58752788,4.43476160785894,336.2783748434017,2.595464493852568,1.297657
4833421,K00232.04,CONFIRMED,CANDIDATE,1.0,37.9962369,6.655049750043958,403.9957464583299,2.844814929213622,1.297657
4833421,K00232.05,CONFIRMED,CANDIDATE,0.999,56.2590881,7.964066649636441,348.6441761293424,2.6427545524517333,1.297657
8491277,K00234.01,CONFIRMED,CANDIDATE,1.0,9.61375316,4.467353244469821,796.4021916460063,3.897629135163252,1.2662766
8107225,K00235.01,CONFIRMED,CANDIDATE,1.0,5.63252508,2.085322132480639,636.9044512770649,2.575485467725714,0.9356561
8041216,K00237.01,CONFIRMED,CANDIDATE,1.0,8.508333104,3.3805008492727238,648.0877478890479,3.342234683345713,1.2036891
7219825,K00238.01,CONFIRMED,CANDIDATE,1.0,17.23232894,4.445865492180291,509.824483421184,3.3039788354772734,1.3415943
7219825,K00238.02,CONFIRMED,CANDIDATE,0.991,26.6951944,4.50325638327562,131.4360905558809,1.6775838216247378,1.3415943
6383785,K00239.01,CONFIRMED,CANDIDATE,1.0,5.640676975,2.7423902394153723,1457.8389253742662,4.659867898380513,1.1189563
6383785,K00239.02,CANDIDATE,CANDIDATE,0.997,3.62275506,2.7318691104616817,180.800498470135,1.6410380307953387,1.1189563
8026752,K00240.01,CONFIRMED,FALSE POSITIVE,0.007,4.286866229,4.136255412606822,1317.996251526954,5.750207492462419,1.4521809
11288051,K00241.01,CONFIRMED,CANDIDATE,1.0,13.82142084,3.489857147638853,765.7814276919029,2.2617045921071326,0.749338
11288051,K00241.02,CONFIRMED,CANDIDATE,0.982,30.9505927,4.453674595290733,300.4953921520448,1.4167798567356267,0.749338
11288051,K00241.03,CONFIRMED,CANDIDATE,1.0,3.41045981,2.372614784985696,136.89624906865205,0.9562671555264886,0.749338
11295426,K00246.01,CONFIRMED,CANDIDATE,1.0,5.398752862,3.374235412946568,347.48728090705504,2.5533424257090345,1.2558388
11295426,K00246.02,CONFIRMED,CANDIDATE,1.0,9.60505976,2.9571373779395094,55.10433172162266,1.0167928297615345,1.2558388
8292840,K00260.01,CONFIRMED,CANDIDATE,1.0,10.49566303,4.683016718975109,106.303918741113,1.587835499679628,1.411969
8292840,K00260.02,CONFIRMED,CANDIDATE,1.0,100.2830675,10.60274746284587,350.4873451704582,2.883148693863416,1.411969
8292840,K00260.03,CONFIRMED,CANDIDATE,1.0,21.86965714,5.423858285578237,125.21490873318442,1.7232920748961784,1.411969
5383248,K00261.01,CONFIRMED,CANDIDATE,1.0,16.23847733,3.7540990252488333,646.0227077683123,2.6951474901212733,0.972194
11807274,K00262.01,CONFIRMED,CANDIDATE,1.0,7.81285862,4.07040512757213,117.26722306604209,1.9549495716715672,1.6551659
11807274,K00262.02,CONFIRMED,CANDIDATE,1.0,9.37663713,2.015815817896419,118.60151648179773,1.9660400461791234,1.6551659
12024120,K00265.01,CONFIRMED,CANDIDATE,0.997,3.568099612,3.1888750544812186,98.0966104284775,1.411665058534395,1.3067694
3425851,K00268.01,CANDIDATE,CANDIDATE,1.0,110.3783828,11.96108588353912,490.35079350578934,3.370888943164611,1.3956782
7670943,K00269.01,CANDIDATE,CANDIDATE,1.0,18.01164974,6.324961833781291,107.40849084767135,1.6555721335819322,1.4646137
9451706,K00271.01,CONFIRMED,CANDIDATE,1.0,48.6303805,6.953775565460259,340.6230139729738,2.7466785715610262,1.3644736
9451706,K00271.02,CONFIRMED,CANDIDATE,1.0,29.39337161,6.884720967139566,326.40418384977113,2.688739355546288,1.3644736
9451706,K00271.03,CONFIRMED,CANDIDATE,1.0,14.4359459,3.336613873825482,107.03354305452439,1.5396811630839176,1.3644736
3102384,K00273.01,CONFIRMED,CANDIDATE,1.0,10.573751447,1.6645154155900783,300.0836098158155,2.0476388070823353,1.0837435
11133306,K00276.01,CONFIRMED,CANDIDATE,0.999,41.74598855,4.519900395643209,422.85210880954605,2.7008077845835863,1.2041864
12314973,K00279.01,CONFIRMED,CANDIDATE,1.0,28.45489091,7.794834975536071,1416.108813498629,6.16244922861909,1.5014101
12314973,K00279.02,CONFIRMED,CANDIDATE,0.998,15.4130812,6.5269059229731,264.358794049846,2.6625754442025085,1.5014101
12314973,K00279.03,CONFIRMED,CANDIDATE,0.981,7.5143967,5.23428768611188,34.47611226037317,0.9615329790664026,1.5014101
4141376,K00280.01,CANDIDATE,CANDIDATE,1.0,11.87290814,2.3124959627115307,332.62544963974517,2.02883089257062,1.0199113
4143755,K00281.01,CONFIRMED,CANDIDATE,1.0,19.55662003,7.891861121493217,298.12644925453213,2.599784625038893,1.3804841
5695396,K00283.01,CONFIRMED,CANDIDATE,0.975,16.09196369,2.8160899529350423,416.249235474897,2.2997832393894746,1.0334857
5695396,K00283.02,CONFIRMED,CANDIDATE,0.985,25.5172744,4.611038211821015,66.69956666871535,0.9206015172798031,1.0334857
11259686,K00294.01,CONFIRMED,CANDIDATE,0.595,34.4359387,5.713035050082366,425.27709820150415,2.626662665899616,1.1677842
11802615,K00296.01,CONFIRMED,CANDIDATE,1.0,28.86236571,5.1479000807687285,447.96299223237577,2.4455824996123954,1.0593892
11905011,K00297.01,CONFIRMED,CANDIDATE,1.0,5.65178922,2.925021504116513,134.0174737609612,1.6082352663060488,1.2736883
3642289,K00301.01,CONFIRMED,CANDIDATE,1.0,6.002548291,3.856137208011995,201.665747495694,2.2271244304784483,1.4378802
3642289,K00301.02,CONFIRMED,CANDIDATE,1.0,11.44865823,4.840763487019778,74.64861952610758,1.3550000214473326,1.4378802
5966322,K00303.01,CONFIRMED,CANDIDATE,0.995,60.92818866,6.177844807773918,756.764052812442,3.1808362426950545,1.0601208
6029239,K00304.01,CONFIRMED,CANDIDATE,1.0,8.512037736,2.142234804662939,600.2994786648009,2.4485762501478923,0.916271
6029239,K00304.02,CANDIDATE,CANDIDATE,0.782,5.518195,6.262258189229466,47.50429150179869,0.6888046531370642,0.916271
6063220,K00305.01,CONFIRMED,CANDIDATE,1.0,4.603575293,2.3089735476923723,441.891905470948,1.5545234172442994,0.678006
6071903,K00306.01,CONFIRMED,CANDIDATE,1.0,24.30784323,2.533697839248507,677.4184176553399,2.043504857348295,0.7198491
7419318,K00313.01,CONFIRMED,CANDIDATE,1.0,18.73577127,2.8771651398068823,568.4864774232468,2.302256930540978,0.885295
7419318,K00313.02,CONFIRMED,CANDIDATE,1.0,8.43639829,3.1698102960972667,346.0983875056556,1.7963605447797644,0.885295
7700622,K00315.01,CANDIDATE,CANDIDATE,1.0,35.58349688,3.87828845397634,938.6195301137601,2.229588416947882,0.6672279
8008067,K00316.01,CONFIRMED,CANDIDATE,1.0,15.77111067,4.952063361367737,548.0440610949877,2.871304932926487,1.1245166
8008067,K00316.02,CONFIRMED,CANDIDATE,1.0,157.0659976,7.946326520331974,551.7343144362252,2.880955676729472,1.1245166
8008067,K00316.03,CANDIDATE,CANDIDATE,1.0,7.305706326,1.3591441451199309,267.7044684995522,2.006778268424353,1.1245166
8121310,K00317.01,CONFIRMED,CANDIDATE,0.999,22.20809549,7.198829958162063,464.14582850207165,3.6491716683365003,1.5529639
8121310,K00317.02,CANDIDATE,CANDIDATE,0.814,11.505879,5.5292902265617565,49.399194267052415,1.1904934252971648,1.5529639
8156120,K00318.01,CONFIRMED,CANDIDATE,0.986,38.5833679,10.25032895483734,1379.93416344806,6.89810324881401,1.7025301
8753657,K00321.02,CONFIRMED,CANDIDATE,0.996,4.62334491,2.9726739717865502,62.15530021369542,0.980190736303772,1.1398975
9139084,K00323.01,CONFIRMED,CANDIDATE,1.0,5.83599485,1.9589495049947652,551.3899681016676,2.143321705689545,0.83685887
9881662,K00327.01,CONFIRMED,CANDIDATE,1.0,3.254277742,2.9404327028863206,160.37960429482467,1.6017145218332103,1.159591
9881662,K00327.02,CONFIRMED,CANDIDATE,1.0,91.3514816,8.605012268792146,209.42656034028673,1.8303174667878892,1.159591
10337258,K00333.01,CONFIRMED,CANDIDATE,1.0,13.28536452,5.999848626331191,374.2289387568265,2.49161096312594,1.1808802
10545066,K00337.01,CONFIRMED,CANDIDATE,1.0,19.7830259,5.380715135577408,373.8962543219371,2.5087696697379736,1.1895413
10552611,K00338.01,CONFIRMED,CANDIDATE,1.0,7.0106324,2.9819491608185764,328.49179234806235,1.6417761179615245,0.8305121
10552611,K00338.02,CONFIRMED,CANDIDATE,0.999,3.10762684,2.323808023515492,76.90174317420696,0.794364385303304,0.8305121
10878263,K00341.01,CONFIRMED,CANDIDATE,1.0,7.170710381,2.840747890738027,866.0099368237306,2.9410537732555957,0.91629606
10878263,K00341.02,CONFIRMED,CANDIDATE,1.0,4.699652821,2.4895317684008984,353.63787419262496,1.8794073158565103,0.91629606
10982872,K00343.01,CONFIRMED,CANDIDATE,1.0,4.761705895,3.231884582145992,497.55045107358063,2.7090843429857863,1.1135206
10982872,K00343.03,CONFIRMED,CANDIDATE,0.998,41.8085031,7.635223550352178,190.925136104525,1.6781683209556335,1.1135206
11015108,K00344.01,CONFIRMED,CANDIDATE,1.0,39.30944096,5.597247812916384,1133.8961052932416,3.08549887661327,0.840104
11074541,K00345.01,CONFIRMED,CANDIDATE,1.0,29.88487723,4.317611323925387,1278.1700321635726,2.738222692869686,0.7022128
11100383,K00346.01,CONFIRMED,CANDIDATE,1.0,12.92489803,2.5075921353709223,962.2200049818064,2.6425205412072494,0.78104395
11194032,K00348.01,CONFIRMED,CANDIDATE,1.0,28.51117639,4.200187122033813,1849.460191442276,3.0946214771667293,0.6597499
11395587,K00350.01,CANDIDATE,CANDIDATE,0.982,12.99065074,2.3241209914200205,394.5672466881267,2.144957444680905,0.99003935
11442793,K00351.02,CONFIRMED,CANDIDATE,0.87,210.6013843,11.327888496685038,4162.077713250945,8.72152310058693,1.2394572
11442793,K00351.03,CONFIRMED,CANDIDATE,0.998,59.7371443,7.836422421360688,566.5031024791878,3.2176469425780225,1.2394572
11442793,K00351.04,CONFIRMED,CANDIDATE,0.973,91.9401253,9.004727258705511,483.3566062281136,2.9721523845199775,1.2394572
11442793,K00351.05,CONFIRMED,CANDIDATE,0.999,8.71980135,3.673261331468956,160.48694164116915,1.7126045495368705,1.2394572
11442793,K00351.06,CONFIRMED,CANDIDATE,0.915,7.00821787,3.8067474142872326,115.48831907648437,1.452801478255376,1.2394572
11442793,K00351.07,CANDIDATE,CANDIDATE,0.994,124.922516,10.133921794387241,484.92901119123746,2.976982806297988,1.2394572
11521793,K00352.01,CONFIRMED,CANDIDATE,1.0,27.08239734,4.473905741258434,421.48753754289726,3.032396718403965,1.354216
11521793,K00352.02,CONFIRMED,CANDIDATE,0.998,16.00747237,0.9198893038564799,282.2679847804821,2.481558172248991,1.354216
11566064,K00353.02,CANDIDATE,CANDIDATE,0.987,30.6528935,4.82688629923387,267.6014176038466,2.7361529906389275,1.5335236
11566064,K00353.03,CANDIDATE,CANDIDATE,0.973,11.1619384,5.029851983009805,123.62207668503711,1.8597055606842117,1.5335236
11621223,K00355.01,CONFIRMED,CANDIDATE,1.0,4.903321801,2.8416956171389174,335.6199085410294,2.6309618709692204,1.3166944
12404954,K00361.01,CONFIRMED,CANDIDATE,1.0,3.247548814,2.4797760746307436,210.39493918884045,1.518949712688297,0.9601079
11623629,K00365.01,CONFIRMED,CANDIDATE,0.758,81.737872,6.543646243227277,629.5095888264601,2.514075448054958,0.91869515
4815520,K00367.01,CANDIDATE,CANDIDATE,0.998,31.578651216,2.0421196277443907,2135.7478958247134,5.326483019641525,1.0567198
7175184,K00369.01,CONFIRMED,CANDIDATE,1.0,5.88527364,1.8959658254274192,113.4597699281592,1.3013682425091333,1.1201432
7175184,K00369.02,CONFIRMED,CANDIDATE,1.0,10.10463142,2.3058007826550524,114.85683805440017,1.3093558206997502,1.1201432
6471021,K00372.01,CONFIRMED,FALSE POSITIVE,0.006,125.6291479,8.246711350018613,7828.300962151813,8.91580726848407,0.923892
7364176,K00373.01,CANDIDATE,CANDIDATE,1.0,135.1879934,8.613744597847269,664.3518606440634,2.5639728361850844,0.91202897
8686097,K00374.01,CONFIRMED,CANDIDATE,0.991,172.7046083,11.082670010722385,660.4256142543896,3.4146806225495476,1.2182388
3323887,K00377.01,CONFIRMED,FALSE POSITIVE,,19.270825843,3.835769145673702,6669.467966768594,8.699334212519798,0.97664046
3446746,K00385.01,CONFIRMED,CANDIDATE,1.0,13.14496741,3.5538589147917943,300.80218606454156,1.7274857310144571,0.91320497
3656121,K00386.01,CONFIRMED,CANDIDATE,1.0,31.1588249,5.036406478992986,960.9815436770753,3.6791205299918652,1.08813
3656121,K00386.02,CONFIRMED,CANDIDATE,0.973,76.7324556,6.0473707941160955,684.6248306493496,3.1053661568580333,1.08813
3964109,K00393.01,CONFIRMED,CANDIDATE,1.0,21.41624083,6.9449231791874695,315.15993099084926,2.772038171442463,1.4316208
4252322,K00396.01,CANDIDATE,CANDIDATE,1.0,14.591504451,1.1295,1490.5,4.2584085526476345,1.0112898
9946525,K00398.01,CONFIRMED,CANDIDATE,0.963,51.84688984,4.078167066229742,9645.032608800675,8.735173559216424,0.81548125
9946525,K00398.02,CONFIRMED,CANDIDATE,1.0,4.180048081,2.355983570384249,1773.7900333002488,3.7460260523682334,0.81548125
3217264,K00401.01,CONFIRMED,CANDIDATE,1.0,29.19899219,4.918124419981982,2050.245128025763,4.951458963203864,1.0025928
3217264,K00401.02,CONFIRMED,CANDIDATE,1.0,160.0191598,4.800900116558672,1552.5255813469973,4.308733885844699,1.0025928
3217264,K00401.03,CONFIRMED,CANDIDATE,0.997,55.3291399,6.705464869586445,326.5244817662882,1.9760055688216367,1.0025928
