# num_targets_sim_pass_one: 8000
# max_incl_sys: 0.0
# log_rate_clusters: -0.10536051565782628
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 0.6418538861723947
# max_planets_in_clusters: 10
# power_law_P: -0.5
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.0
# power_law_r2: -4.0
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.5
# sigma_incl: 8.0
# sigma_incl_near_mmr: 1.0
# sigma_hk: 0.01
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.25
# sigma_logperiod_per_pl_in_cluster: 0.15
#
target_id star_id star_mass star_radius num_planets
161.0 23454.0 0.892 1.0027343 0.0
162.0 45887.0 1.031 1.1737965 0.0
163.0 77746.0 1.022 1.0562932 0.0
164.0 60928.0 0.993 1.0358684 0.0
165.0 53757.0 0.846 1.0824863 1.0
166.0 38843.0 0.871 0.9476881 2.0
167.0 14558.0 1.052 1.110664 0.0
168.0 568.0 0.82 0.67572224 0.0
169.0 59779.0 0.897 0.7294662 0.0
170.0 19937.0 0.946 1.1337337 1.0
171.0 67231.0 1.055 1.2211643 7.0
172.0 2606.0 0.689 0.9743042 4.0
173.0 52312.0 0.787 0.76817656 4.0
174.0 42116.0 0.955 0.95657337 0.0
175.0 65053.0 0.755 0.7722156 1.0
176.0 3491.0 0.639 0.89881027 1.0
177.0 33313.0 1.083 1.0741789 2.0
178.0 64375.0 0.953 1.0961751 1.0
179.0 45464.0 0.885 0.8092335 0.0
180.0 40326.0 1.222 0.9785764 3.0
181.0 41235.0 0.995 0.9009786 0.0
182.0 37300.0 1.024 0.9753677 0.0
183.0 398.0 0.586 0.661297 0.0
184.0 25859.0 1.016 1.4207608 5.0
185.0 25368.0 1.241 1.6488657 0.0
186.0 32234.0 0.948 1.3431522 2.0
187.0 36220.0 1.489 1.6836758 3.0
188.0 69261.0 1.025 1.6044582 3.0
189.0 63029.0 0.65 0.51428545 7.0
190.0 11660.0 1.004 0.8849891 7.0
191.0 60482.0 1.105 1.6960245 2.0
192.0 38399.0 1.038 1.2861553 0.0
193.0 53382.0 1.4 1.3042505 2.0
194.0 71506.0 0.705 0.8736642 0.0
195.0 44562.0 0.829 0.83346397 0.0
196.0 66571.0 0.911 1.0018947 1.0
197.0 40493.0 0.814 0.88591677 1.0
198.0 7481.0 0.987 1.1773736 6.0
199.0 71724.0 0.607 0.5937377 4.0
200.0 50050.0 0.978 0.80351627 4.0
201.0 64129.0 0.933 1.199847 0.0
202.0 39421.0 0.597 0.6677463 3.0
203.0 58464.0 1.102 1.1191299 5.0
204.0 63694.0 0.754 0.7469045 4.0
205.0 35045.0 0.941 1.3269553 5.0
206.0 1335.0 1.053 1.0501909 0.0
207.0 66853.0 0.894 0.82909036 3.0
208.0 55109.0 0.895 0.91731614 0.0
209.0 60521.0 0.815 1.2423126 0.0
210.0 79515.0 0.68 0.637726 0.0
211.0 8095.0 0.928 0.89679176 0.0
212.0 37742.0 0.755 0.8557135 1.0
213.0 78446.0 0.734 0.9140598 9.0
214.0 12518.0 0.705 1.0418189 0.0
215.0 69795.0 0.881 0.8248457 4.0
216.0 69538.0 1.108 1.0681475 2.0
217.0 61644.0 1.122 1.3649607 0.0
218.0 40831.0 1.0 1.2083633 3.0
219.0 39454.0 1.083 1.494091 2.0
220.0 20803.0 0.909 1.1189219 1.0
221.0 13858.0 1.035 1.1059444 5.0
222.0 26634.0 0.749 0.70741016 0.0
223.0 46680.0 0.888 0.8700945 0.0
224.0 37913.0 0.712 0.5086641 5.0
225.0 36225.0 0.907 1.0721911 0.0
226.0 34411.0 0.857 1.3383362 4.0
227.0 48986.0 0.986 1.3201909 2.0
228.0 65642.0 0.853 0.9779754 0.0
229.0 46727.0 1.039 1.379425 6.0
230.0 73796.0 1.259 1.7160603 0.0
231.0 18059.0 0.729 0.6535235 0.0
232.0 33705.0 1.345 1.1108745 0.0
233.0 22700.0 1.503 1.726786 0.0
234.0 35657.0 1.214 1.1651834 0.0
235.0 68368.0 0.78 0.9229433 7.0
236.0 56732.0 1.011 1.3718406 0.0
237.0 17269.0 0.928 0.99231523 2.0
238.0 2631.0 0.874 0.79264265 4.0
239.0 47083.0 0.94 1.262538 1.0
240.0 34684.0 0.837 0.7956331 3.0
241.0 837.0 1.247 1.4078857 0.0
242.0 42589.0 1.17 1.0989864 2.0
243.0 24068.0 0.769 1.1154907 0.0
244.0 29411.0 0.69 0.6419099 0.0
245.0 322.0 0.861 0.82362634 3.0
246.0 9937.0 0.833 0.8284059 0.0
247.0 27620.0 1.273 1.3691176 2.0
248.0 72808.0 0.925 1.0657028 0.0
249.0 66297.0 0.976 1.188635 5.0
250.0 32724.0 0.97 1.69555 3.0
251.0 25986.0 1.535 1.9397801 2.0
252.0 56151.0 1.259 1.0833517 2.0
253.0 26909.0 0.918 0.8937318 0.0
254.0 11090.0 1.095 1.2487718 5.0
255.0 6834.0 0.87 0.9287621 3.0
256.0 54253.0 1.049 1.1062257 2.0
257.0 63467.0 1.063 0.9551897 2.0
258.0 75487.0 0.773 0.76546204 0.0
259.0 39089.0 0.985 1.1337287 0.0
