# num_targets_sim_pass_one: 8000
# max_incl_sys: 0.0
# log_rate_clusters: -0.10536051565782628
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 0.6418538861723947
# max_planets_in_clusters: 10
# power_law_P: -0.5
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.0
# power_law_r2: -4.0
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.5
# sigma_incl: 8.0
# sigma_incl_near_mmr: 1.0
# sigma_hk: 0.01
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.25
# sigma_logperiod_per_pl_in_cluster: 0.15
#
target_id star_id planet_mass planet_radius period ecc
21.0 52035.0 4.356618222430103e-6 0.0060655735701654005 102.52806912847429 0.015434597090770533
22.0 72294.0 3.94518744361024e-5 0.04160159202260122 82.80642540952373 0.016000341445107
22.0 72294.0 1.4575835606002168e-5 0.014343036012391673 126.21640410625807 0.004242187404638431
22.0 72294.0 2.20692573696853e-5 0.026136312814485516 199.34324314068712 0.016563790272259776
23.0 21148.0 6.070749230982985e-6 0.013002710161618624 3.4517733580265575 0.014739195374016521
23.0 21148.0 1.9795302543790712e-5 0.01375211916099555 6.870284938625616 0.003955620749461511
23.0 21148.0 3.4296640173159532e-6 0.007901346114658201 113.50569399219717 0.00747218433777729
23.0 21148.0 1.1966244990683334e-5 0.012621933318018821 225.1867789128943 0.01936247208983926
24.0 50594.0 1.313648219416587e-5 0.009349169110552284 24.36325654339917 0.002142049677581705
24.0 50594.0 1.8173982793973086e-5 0.013365428085345863 53.6450994500191 0.006327143457805119
24.0 50594.0 3.305099992336953e-5 0.016820518702438947 76.61705836287217 0.0038722993919456205
24.0 50594.0 1.1447213784122604e-5 0.01521383252191891 121.32002949215197 0.00804056373588692
24.0 50594.0 4.8863724590945726e-6 0.008502958737010721 179.6657465595941 0.021679338991938867
24.0 50594.0 1.5049954155893975e-6 0.007237769862641485 227.46206003396952 0.008013221152137172
25.0 63834.0 4.373568277616906e-6 0.00989702789681776 97.89005808386703 0.003982478779069997
25.0 63834.0 6.172070136870727e-6 0.00749548808599996 141.59286555478351 0.012912852885436787
25.0 63834.0 3.2661654884098114e-6 0.007863922733746061 227.69543837240738 0.0076090108442312225
26.0 30185.0 4.772216559567239e-6 0.011230261925802159 28.20730228914981 0.020043109287836754
26.0 30185.0 2.756089589441857e-6 0.008973966632077859 44.168812606946865 0.021112120213937415
28.0 34616.0 6.159603189287584e-6 0.01573320519423202 53.59411397754437 0.0046646685949077345
30.0 35244.0 7.5583825806717e-6 0.02616197278662706 37.30701691401997 0.014425476011073192
30.0 35244.0 8.5882011803075e-6 0.023908354464444753 78.1201547625219 0.00411643398443955
30.0 35244.0 4.4449877887752435e-6 0.006511203897191918 162.0623398314904 0.009249019897077312
32.0 25987.0 1.5071506643831323e-5 0.01315234947218254 13.472627293120691 0.011194655630284826
32.0 25987.0 9.919768824773172e-6 0.015665104512377487 23.60720329272294 0.004944209694399083
32.0 25987.0 2.7385435892383826e-5 0.010712446779346673 53.84835781262951 0.016373036948385038
33.0 13193.0 1.6047780696603302e-5 0.019204065335506938 187.6467105629589 0.015781705014720246
34.0 13806.0 4.423228508885192e-6 0.00815924506091247 74.4211337226728 0.007234802751611059
34.0 13806.0 1.0737519819838211e-5 0.007863742499481447 159.5444128574641 0.0015790616878605282
35.0 48269.0 3.077694451711292e-7 0.006121801053725703 31.853875866787455 0.024499227076036703
36.0 30209.0 1.754376968429942e-5 0.02357463848224777 12.02374006456676 0.007905096748148368
36.0 30209.0 1.6173149728735882e-5 0.012459614918503463 124.46163795098249 0.020039775169985004
38.0 30929.0 2.1540875557291156e-5 0.023281273887341525 29.931945423420533 0.006637297070277726
38.0 30929.0 3.269661766355378e-5 0.017240613877864783 60.80151431093808 0.006782504961544236
38.0 30929.0 2.0110873647428597e-5 0.018226915733526434 91.67719651649264 0.008813720129501811
38.0 30929.0 2.8839473789606353e-5 0.01693696210561021 148.9913798107085 0.004283720050778571
39.0 36192.0 4.701445045189059e-5 0.03042703663475248 4.581947711380046 0.009747404726738884
39.0 36192.0 1.6221664040170194e-5 0.03311498670738974 8.706819286661892 0.009286324599613125
39.0 36192.0 1.4780875695463484e-5 0.013867972441291555 26.114736246474063 0.023651686337413835
39.0 36192.0 3.5679533872520367e-6 0.013660676744995548 55.326408550624265 0.011847559561153305
39.0 36192.0 1.306635441989417e-5 0.024177290930803706 76.39245164126388 0.012594605487454617
39.0 36192.0 1.4433547054313652e-5 0.02184011939097231 107.74839674486945 0.006447834094580376
39.0 36192.0 2.330757345574969e-5 0.044563669684154365 163.64749885685038 0.01832568432906051
39.0 36192.0 2.4854311384298754e-5 0.040163577379826836 291.8901200255203 0.013323722836633156
43.0 16727.0 7.444091200632706e-6 0.01037880218045577 27.37522563759872 0.005678401643764372
45.0 26758.0 2.1342500558941353e-5 0.02117017939726309 7.220336624708472 0.002619771175936328
45.0 26758.0 2.114230468473127e-5 0.02002353302741497 19.58609531621691 0.01386276417712425
45.0 26758.0 1.4740448316389445e-5 0.017545426488367204 41.0790785336439 0.019100401935003904
45.0 26758.0 8.846306944241748e-6 0.006809351833472058 107.59120543397749 0.013303807420716992
45.0 26758.0 3.878525204651531e-7 0.005200730790022393 135.5931409572899 0.0100246870544103
45.0 26758.0 3.819867193664973e-7 0.005194912983175314 167.24704313640095 0.006890164610757663
45.0 26758.0 3.3917219595280296e-7 0.0046223416393952905 222.5598986416918 0.030289402765178573
48.0 23120.0 6.244848407532257e-5 0.034977218641160844 78.05263922062333 0.02616024859650321
50.0 62866.0 1.4954434364314722e-5 0.008983652854032641 11.220706210384984 0.0066827128263355386
50.0 62866.0 7.505944523730392e-6 0.006464077896984147 26.9697566305458 0.01448651285690115
50.0 62866.0 1.6646843787164468e-5 0.0067946637639513165 42.501103180025666 0.011268805749131626
50.0 62866.0 5.087737984080385e-7 0.0049167929290166975 64.95553301603972 0.009999769203002624
51.0 75266.0 5.222951948543774e-5 0.05229144887340004 4.95440435600685 0.012819602031914205
52.0 60072.0 4.6721257745793704e-5 0.03552640040671846 5.709323472237595 0.008683955193711273
52.0 60072.0 9.066126923995527e-6 0.02684670062701748 14.60056219519658 0.00917445959710236
52.0 60072.0 7.576245177285497e-6 0.026203033425890067 23.00224306374532 0.022046996195102794
52.0 60072.0 3.376740856189906e-7 0.005612413984977058 119.40586363152683 0.013210769002679871
52.0 60072.0 5.730745984186411e-6 0.007179297615074567 238.2196790092754 0.011167911072776274
54.0 45774.0 8.964470876752497e-6 0.011506475371669201 170.72022895225675 0.007659973611756758
55.0 68317.0 2.0298950733213718e-5 0.030072997305197215 4.15494541863858 0.011751625822973101
55.0 68317.0 3.345538164202446e-5 0.03192178795562261 6.8438987390797 0.00844375802485899
55.0 68317.0 2.0995360586478392e-5 0.026429771961452034 15.880950750180675 0.016043295000424267
56.0 44290.0 8.521361258995143e-6 0.02230059703182457 25.528823933279924 0.008275350186722007
58.0 19355.0 9.081067903115509e-6 0.012928264763178645 73.86832843695426 0.025053872519368785
59.0 10899.0 4.8978086850720874e-5 0.030050284674312196 267.8639054657609 0.006589603454829684
61.0 12538.0 1.6947996366706468e-6 0.007862282773284063 26.915347083710458 0.004777116072547623
61.0 12538.0 4.093329917345692e-7 0.005260632271177122 33.6904900851354 0.01319997695624186
61.0 12538.0 8.342432074395435e-6 0.007690227645260405 52.06034531711843 0.007179215071554855
62.0 76745.0 1.2704726674670604e-5 0.009876180886718985 18.255088002031826 0.015138059600138892
62.0 76745.0 2.6260948689600963e-5 0.012383860377744499 27.48155529299396 0.011101816316931384
62.0 76745.0 1.1530003083026942e-5 0.017343305744588047 194.7101108608008 0.01971384304305997
65.0 45051.0 2.2035897847125052e-6 0.006389730888987355 6.951845697049139 0.0058474406623169805
65.0 45051.0 3.6587378059023853e-7 0.0056432525994250075 11.025643493842324 0.003574923380139462
65.0 45051.0 3.543911297710502e-7 0.005124430653391806 16.950504694726813 0.009593295637609838
65.0 45051.0 4.473389240960526e-6 0.006754797255702915 34.71212270408722 0.023429073999361956
65.0 45051.0 3.286480784540552e-7 0.0050094654705882345 52.27070160934963 0.005770567174640864
65.0 45051.0 4.7250779788582504e-6 0.00620621543984321 66.49543930120805 0.00676947444853309
66.0 14550.0 3.983241843666424e-5 0.008326962730446434 52.492978417221 0.01382909453841445
69.0 23111.0 9.278472221794979e-5 0.0404383346685082 9.47487033965538 0.016316582619486708
69.0 23111.0 4.565747505844947e-5 0.0332761534219834 20.68314885133445 0.012645110896621794
69.0 23111.0 0.0012311763509870192 0.07076387671137434 98.62980935647064 0.004378493435666732
72.0 67664.0 3.660156432304757e-5 0.03839806629646603 4.642179457619415 0.012799743654927467
72.0 67664.0 4.149851133758174e-6 0.023430068067396087 15.858105014228723 0.005409329734634911
72.0 67664.0 1.5202807434576148e-5 0.022688458203537716 33.1242015114704 0.009331856934943995
74.0 78386.0 1.1386657771561439e-5 0.011674641109864084 4.464414941613881 0.00888175272783974
74.0 78386.0 1.7448872510157544e-5 0.019296617105681237 9.592258582314782 0.022683841313298415
74.0 78386.0 2.2063801484497835e-5 0.016684561518391296 14.331813401538412 0.01359622732738809
74.0 78386.0 1.2805605523395658e-5 0.009552214408085654 35.46582720022238 0.0020078365266321106
74.0 78386.0 5.08696203392419e-6 0.0076607104364436705 45.09206938891119 0.006519677961402099
75.0 74082.0 0.00010073394903936333 0.05437797664631373 72.69354276807587 0.0203079496855532
75.0 74082.0 9.862502868661062e-6 0.030998192972868426 115.50855006746359 0.022828055638278073
77.0 59717.0 3.029302700617558e-7 0.005325809186921112 21.35008178966583 0.009499208155148854
77.0 59717.0 1.45974077767008e-6 0.007302760199117313 35.74934111069159 0.01650227195236137
77.0 59717.0 8.684318130037313e-6 0.006568835063218708 46.428910657699205 0.005403994682566726
77.0 59717.0 3.386804121025674e-7 0.00516119839655422 72.19001681624171 0.019808118525334036
77.0 59717.0 3.160223858892447e-5 0.020979816543074837 103.40392294082015 0.009351285089266229
77.0 59717.0 1.3636475135845368e-5 0.023682509013179802 162.55570546904494 0.010767127237903176
80.0 9226.0 1.5733679099513097e-5 0.012372519094831676 190.27245275387676 0.01579262676314317
80.0 9226.0 7.604123211749695e-6 0.009699459648571605 260.5457626512188 0.013906688673112991
81.0 63761.0 3.2338358496819884e-5 0.011586737925408487 3.987247141122177 0.014822624009688864
81.0 63761.0 1.8221179219799253e-5 0.01350339648413415 17.015581819275987 0.019932743601516877
81.0 63761.0 1.0445795470954539e-5 0.016130573785101805 36.30350368395909 0.017771497728496163
81.0 63761.0 1.3488740187859393e-5 0.018195933277375897 65.86619508865232 0.020811286610544464
81.0 63761.0 1.2999738003261701e-5 0.01072340766825309 112.99617823786734 0.0023175096156014966
81.0 63761.0 1.530239018328239e-5 0.021713789952708444 240.57371196060768 0.014835729613011354
83.0 60512.0 6.237324123571985e-6 0.020893071573993113 108.43801447849104 0.009106452163746009
85.0 70324.0 1.6316305607325136e-5 0.015253544735035832 7.208393670693894 0.02277839286566374
86.0 19584.0 1.2732798132264641e-5 0.012591339583567807 152.83116119436417 0.00781771098175435
86.0 19584.0 6.830285034689884e-6 0.010631802993062742 259.2350178598959 0.008161941626166283
88.0 32085.0 5.454334790597753e-6 0.0075788265768905495 6.286332990439847 0.006974565559420224
88.0 32085.0 3.1644682277525343e-7 0.006211242445565296 8.236118963406982 0.025667260864951857
88.0 32085.0 6.728957911726126e-6 0.007406535720344127 17.26116374918952 0.013852767974772046
88.0 32085.0 2.3789909758884876e-6 0.0073942696413605595 24.624996725922557 0.011988198594118255
88.0 32085.0 4.672943361413255e-6 0.0181092889372287 42.81452294718214 0.016288344257996204
88.0 32085.0 1.3182859893261917e-5 0.03223504721607054 63.129516155439035 0.012909729566308634
89.0 33212.0 2.7570938702139523e-6 0.0081139183464125 131.5641437092211 0.01213539124127924
89.0 33212.0 2.227832356490032e-6 0.009086243517852984 166.23018721441292 0.015948576776086233
89.0 33212.0 8.255158087206485e-5 0.021166709952705053 273.2507971886718 0.01810018213457315
90.0 51483.0 3.945103711114595e-5 0.02315133247561819 11.527639259501404 0.02167689512939276
90.0 51483.0 2.34145330926036e-5 0.014416877465984333 23.578101669576924 0.009281036654955877
90.0 51483.0 3.3064371789301874e-5 0.018677437357259737 40.912471874379385 0.008354481262191965
90.0 51483.0 1.9888009784207637e-5 0.01666646197588887 77.94671702777009 0.012945331318953913
90.0 51483.0 8.357772239280887e-6 0.01690575859490059 206.8913133786292 0.005520956784346309
91.0 43678.0 5.332252365287592e-5 0.046140992208839084 217.13427857111117 0.018421449663439348
94.0 46329.0 5.786697939590348e-6 0.007274222957362057 127.78104926410408 0.023328950259368667
94.0 46329.0 5.085843085607265e-7 0.005455808005158936 183.43011415212118 0.010365021544342247
98.0 62980.0 7.452823474468742e-5 0.020775813867116705 6.984319413099391 0.01937071999348418
98.0 62980.0 8.201994355712437e-6 0.009237594481323554 30.853139925163156 0.011291430746092951
98.0 62980.0 1.8192984666800338e-5 0.010240716729960967 61.24440715860412 0.003807124145813865
99.0 65735.0 5.255488989872916e-6 0.006703048006008846 72.21152984430599 0.0011081656377309214
99.0 65735.0 3.0764029879066e-5 0.010629787329658072 131.33719662536978 0.013609950803110393
100.0 54025.0 3.7368302419726826e-7 0.005951765701700371 15.677976573204166 0.03108069142827861
100.0 54025.0 1.7617524326381186e-5 0.011007125306138232 23.331241628333842 0.029677991165696273
100.0 54025.0 3.1808244246030276e-7 0.005783490252154886 77.01320305605827 0.012851650547675642
100.0 54025.0 1.2162168646053534e-5 0.02292733233670666 106.41717069107469 0.005189877765680134
100.0 54025.0 4.259448378439505e-7 0.005112740545520876 140.511331731173 0.006472094576279846
100.0 54025.0 5.404452294198696e-7 0.006022292581408068 294.62122494438285 0.03511827113070355
101.0 76661.0 4.301600274687875e-6 0.009285148397810637 10.720975961578002 0.011951837419877974
101.0 76661.0 3.689576529977086e-5 0.011839895885275564 15.162307200286037 0.009435747967429794
101.0 76661.0 5.423066559330776e-6 0.011047866099988084 24.42390845847385 0.008259060896482087
101.0 76661.0 1.491188397441925e-5 0.012731242075402277 43.12155190322319 0.002871500903072172
101.0 76661.0 6.9435160335944195e-6 0.007444307725757789 55.835258564089344 0.0020905384247067735
101.0 76661.0 4.649478885759811e-6 0.008220573825579806 85.03911561642583 0.011585365016250453
101.0 76661.0 1.230898728600007e-5 0.009313934352445173 131.44165411919698 0.006004020973678038
101.0 76661.0 4.042828501965499e-7 0.005600895280991305 163.08450657761193 0.0008634588358974477
101.0 76661.0 3.415479067077363e-7 0.005045713655554579 262.1075290807811 0.010161744072588436
102.0 42180.0 0.0003276435686081796 0.08699803268842735 16.89003584641549 0.028696216748836965
102.0 42180.0 1.6233887863450277e-5 0.07914477708227007 50.27226613348934 0.014160514059326954
103.0 9411.0 7.506048946520204e-6 0.02316316140490782 28.571888397093588 0.022080161045139893
103.0 9411.0 7.162680056454696e-6 0.02254929709853233 92.97872586170377 0.003858829366377543
104.0 55901.0 1.7148834111488635e-5 0.015692936180876044 18.11834766614267 0.014129894051197158
104.0 55901.0 1.0377424947655366e-5 0.009983545012657812 42.68681155458558 0.0015166867054215367
104.0 55901.0 6.816852717047092e-6 0.009077017242427455 72.9341160078407 0.015874285743157406
104.0 55901.0 8.756390738271775e-6 0.007812676171917141 108.84801722967177 0.003578044983544129
104.0 55901.0 1.4389466505350563e-5 0.015398467334305508 230.15559150851712 0.02143880355141958
105.0 20396.0 5.275672375597297e-5 0.02084766743336747 171.35860251349146 0.016944423761141653
106.0 55558.0 4.359362269920736e-5 0.018277750137293887 5.650418794440857 0.01005679921100944
106.0 55558.0 3.758703341267782e-6 0.013778614690898274 12.478299486571116 0.010355524520271218
106.0 55558.0 4.136501134607515e-6 0.018874184512682246 19.84136562767502 0.00861970321704918
106.0 55558.0 8.58879062782285e-5 0.019092267702876697 34.586390390148566 0.016432492895950526
106.0 55558.0 3.138126779621472e-6 0.018805474153272324 55.808997002286986 0.01904465224552717
106.0 55558.0 1.1903723456599077e-5 0.015930653393621454 80.36591882768974 0.0045563723374702735
107.0 32216.0 4.569930199545894e-7 0.004623073606881438 223.2475158312263 0.012711695684558471
108.0 79336.0 8.985048453233614e-6 0.03940076400376175 117.22432279199283 0.009327418021722557
109.0 34772.0 7.449989921615374e-6 0.00785219168039528 5.5754136302194075 0.0034391100191888077
109.0 34772.0 1.0871317990408168e-5 0.01657251196647797 8.441347420315562 0.02237084345757238
109.0 34772.0 3.063581848058898e-6 0.008922966080660864 14.854572393905968 0.016727654266185037
109.0 34772.0 5.0823592110930705e-6 0.013136142105634593 19.513283911811506 0.011435797199137544
109.0 34772.0 8.49808692086674e-6 0.016279966038166983 28.613300921011465 0.0072712952259584495
109.0 34772.0 8.769621749980418e-6 0.01123544922564583 45.94023643551648 0.009091834424950316
109.0 34772.0 3.274205277238956e-5 0.02008839579092579 69.1902964028117 0.01566918474894371
109.0 34772.0 5.819154787452556e-6 0.016907007373245197 101.1985214457747 0.024214336028550203
109.0 34772.0 1.3717627135426588e-5 0.015874179694317828 183.34758356277342 0.005385911760837268
109.0 34772.0 1.1249976958479158e-5 0.017077433373879906 292.7594529395135 0.014760146540004316
111.0 72421.0 3.0788999209546946e-7 0.0061281833844230235 244.0794000595059 0.013693696424527977
113.0 56777.0 3.3936529699493235e-7 0.005356154120693096 42.21336387195986 0.007055676159170614
113.0 56777.0 3.5788480956509353e-7 0.006141590243805636 60.10683633543556 0.020856020497128
115.0 41250.0 4.379285266764052e-7 0.00506600056326149 6.762635130421416 0.013249731559400308
115.0 41250.0 1.6110095186814665e-5 0.00734240678940507 9.659752262493516 0.014695262575197484
115.0 41250.0 3.4666482588334444e-7 0.005788188618291761 18.97480699741809 0.03096125456717168
117.0 63239.0 1.1853283728937468e-5 0.015211616952138603 5.279702817522035 0.01870547379903328
117.0 63239.0 1.0718803971231076e-5 0.019185598710534636 14.926945429987676 0.007221265809652138
117.0 63239.0 2.2274789590847733e-5 0.013970415777827204 32.35903974204008 0.017887226076316303
117.0 63239.0 1.162274978421096e-5 0.013071083143888683 60.53750538800555 0.008260244924516087
117.0 63239.0 1.1404504761786621e-5 0.011573432031955967 122.55452004784755 0.016725631171227537
117.0 63239.0 8.089892338091502e-6 0.010936284202879641 195.6595342481798 0.006921729287343925
119.0 75679.0 2.2083339307186374e-5 0.05059276210518821 43.18711907255812 0.01217260913012326
121.0 33392.0 9.160719664798009e-6 0.02476966476828356 13.421153368074437 0.008732608574356858
121.0 33392.0 3.5258223934018947e-6 0.007791662639717259 22.207331507070943 0.013476875828124806
121.0 33392.0 2.6512064257475337e-6 0.00693511441728291 40.85098387678645 0.009200083285742141
121.0 33392.0 5.40322634007167e-7 0.005493482316198858 168.9898197480707 0.014004286124514294
122.0 51293.0 2.2456351184412286e-5 0.022804931048017625 22.12978961264871 0.005570920108101585
122.0 51293.0 6.0780215371153736e-5 0.04956224249888627 37.38135327587927 0.005988838457779756
122.0 51293.0 2.6034861155059644e-5 0.0386849911368507 63.07190256320503 0.02118230200542054
122.0 51293.0 3.1971237356348123e-7 0.006175265095782977 155.70583633210063 0.004767596879603866
122.0 51293.0 6.842480277727963e-6 0.012105023110823813 256.75858264648934 0.005419031234513391
123.0 32777.0 1.5112238668913643e-5 0.031270655958754986 7.163889176677124 0.006859101480058782
123.0 32777.0 6.261777729656698e-5 0.03268341675650307 11.915915262238894 0.009784489649537645
123.0 32777.0 4.594384938767224e-5 0.02338575857234585 29.634805322491694 0.018119206559169335
126.0 35780.0 3.8197534406206625e-6 0.034627826227615156 283.41884641238556 0.005517944227388782
128.0 64117.0 1.4785325702774392e-5 0.012269398927973635 61.16381149448084 0.015738345443274078
128.0 64117.0 8.944086122208116e-5 0.014596805110339957 291.4632731863247 0.010226672854781193
130.0 21154.0 2.312650380192133e-5 0.03888026976277288 94.12590374888445 0.019857738650108647
130.0 21154.0 1.1632972170503807e-5 0.04236299336208464 140.23550687995535 0.007655194200749961
130.0 21154.0 3.151678955859769e-7 0.005784114327169222 220.93586180409426 0.020178712788099684
130.0 21154.0 4.166056557672393e-6 0.007641687532654557 297.56322844675304 0.022854558334213265
131.0 4248.0 2.898390608818891e-6 0.010213556739803276 18.303521176417394 0.012991547358971699
131.0 4248.0 2.3718551923337117e-5 0.013130432948091152 32.57558475854802 0.009679319777152027
131.0 4248.0 2.236468177268428e-5 0.01179175703427662 163.96409453723794 0.015699116337126336
131.0 4248.0 7.924872089655208e-6 0.00908154222348781 266.84530026295573 0.011053757641792032
132.0 22802.0 8.645623342290988e-5 0.014518669708194619 19.694274911668245 0.016899739486395848
132.0 22802.0 1.8559124117734787e-5 0.020604630437203314 50.87973460139776 0.015405194200227177
132.0 22802.0 8.49651820310247e-6 0.024240381261813417 140.20611509255585 0.02526613008001742
132.0 22802.0 7.03789978101963e-6 0.006211580203817872 216.1904852396364 0.014464306409133489
134.0 62573.0 2.5603101770248802e-5 0.01108765424758438 16.293680680993415 0.007891898671144714
134.0 62573.0 2.790921162586038e-5 0.00974055168638394 39.75961299966753 0.009163270440069893
134.0 62573.0 4.8186469984736315e-6 0.012287314686729943 64.83034867703597 0.020632187830329975
134.0 62573.0 1.6672549572600782e-5 0.01548776153656501 90.53777102775902 0.002009256606759352
134.0 62573.0 1.5382190855727303e-5 0.012767623057321691 160.75571420773778 0.015653360869560307
135.0 9488.0 3.320210199989915e-6 0.008722526007587992 61.35755387580513 0.00790914743077442
135.0 9488.0 6.010724217000309e-6 0.0079440534292991 104.33894136075124 0.023928122306885638
135.0 9488.0 3.778098707440364e-6 0.00797787437024959 147.26263334157647 0.015954872366928684
136.0 72379.0 6.225344318245325e-6 0.006542705997131515 41.14094659907376 0.02752133076225788
136.0 72379.0 6.514524322304259e-6 0.007605359406735249 54.299472014012714 0.01679589826595789
136.0 72379.0 6.4066768714454975e-6 0.006499275878388519 86.59635635977324 0.006503812296393742
137.0 31673.0 2.4578216273614598e-5 0.021279748929564288 161.96871565348138 0.008014074110406017
137.0 31673.0 1.1631692682216598e-5 0.01594338696953391 257.98333478551945 0.016302194454190105
