# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.09087125836731602
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.16238232647017
# max_planets_in_clusters: 15
# power_law_P: 0.7286717113524237
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -0.8690475334235197
# power_law_r2: -5.12988710926991
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.42856970763066216
# sigma_incl: 66.87376607661064
# sigma_incl_near_mmr: 1.4086940016908633
# sigma_hk: 0.014332386138948206
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.2243310657918925
# sigma_logperiod_per_pl_in_cluster: 0.21589758191881026
#
target_id,star_id,star_mass,star_radius,num_obs_planets
71.0,61915.0,0.958,0.9316173,1.0
155.0,5903.0,0.943,1.1547807,1.0
213.0,71436.0,0.892,0.92486906,1.0
222.0,37904.0,0.914,1.2757968,1.0
316.0,35917.0,1.109,1.3609319,1.0
355.0,47934.0,0.923,1.0856743,1.0
373.0,44542.0,0.712,1.2458199,1.0
415.0,69833.0,1.148,0.96377623,1.0
484.0,26253.0,1.237,1.2272907,1.0
507.0,40466.0,0.738,0.7081809,1.0
646.0,75566.0,0.975,1.4512608,1.0
661.0,24823.0,0.934,1.0025928,1.0
899.0,58291.0,1.0,1.0233079,1.0
926.0,41450.0,0.768,0.909358,1.0
950.0,69707.0,1.257,1.2336295,1.0
1143.0,23302.0,0.849,0.80474323,1.0
1188.0,48600.0,0.913,1.3056147,1.0
1308.0,43108.0,1.19,1.3597312,1.0
1311.0,52704.0,0.926,1.0639906,1.0
1330.0,389.0,0.973,1.1155369,1.0
1372.0,70591.0,1.065,1.1788219,1.0
1379.0,33903.0,0.721,0.85215676,1.0
1645.0,56687.0,1.157,1.5514878,1.0
1734.0,12859.0,0.91,0.9911893,1.0
1744.0,9782.0,0.781,1.0793611,1.0
1825.0,77871.0,0.889,0.8252898,1.0
1877.0,31270.0,0.84,0.715486,1.0
1911.0,3798.0,0.95,1.332154,1.0
1993.0,46930.0,0.718,0.6568165,1.0
2207.0,63672.0,0.965,1.4784102,1.0
2299.0,60639.0,1.237,1.5162843,1.0
2316.0,47354.0,0.921,1.0871693,1.0
2430.0,34013.0,1.035,1.0838039,1.0
2451.0,59926.0,0.943,1.0045767,1.0
2454.0,29249.0,1.488,1.5668294,1.0
2636.0,58233.0,0.961,1.0911076,1.0
2657.0,45261.0,0.881,0.90018564,1.0
2659.0,65492.0,0.94,0.93204844,1.0
2717.0,34004.0,0.965,0.8615987,1.0
2804.0,76683.0,0.976,0.8305356,1.0
2815.0,71176.0,0.947,1.016287,1.0
2872.0,59702.0,1.064,1.1004874,1.0
2947.0,6104.0,1.207,1.4993877,1.0
3044.0,18984.0,0.696,0.7931774,1.0
3144.0,50370.0,0.798,0.8622496,1.0
3206.0,62432.0,0.825,0.9279338,1.0
3331.0,6799.0,1.082,1.7435068,1.0
3382.0,58490.0,0.968,1.2951447,1.0
3396.0,72927.0,0.717,0.81404966,1.0
3424.0,2405.0,1.105,1.2027987,1.0
3481.0,51282.0,0.608,0.6953773,1.0
3737.0,40732.0,0.749,0.90808713,1.0
3909.0,9019.0,0.999,1.7162744,1.0
3913.0,49716.0,1.053,1.1326805,1.0
3962.0,59565.0,1.505,1.8199892,1.0
4082.0,67387.0,1.157,1.3946071,1.0
4084.0,3930.0,0.86,1.4545609,1.0
4191.0,20789.0,1.159,1.6171587,1.0
4199.0,35692.0,1.036,1.4956241,1.0
4246.0,10964.0,0.971,1.1718642,1.0
4352.0,40360.0,1.118,1.0962323,1.0
4689.0,58141.0,1.107,1.3374165,1.0
4691.0,73393.0,1.083,1.3270313,1.0
4807.0,67315.0,0.917,1.2920905,1.0
4860.0,50106.0,1.111,1.5400467,1.0
4961.0,75584.0,0.788,1.0015823,1.0
5218.0,47149.0,1.183,1.6506792,1.0
5258.0,62892.0,1.148,1.5681648,1.0
5268.0,60309.0,0.838,0.7854664,1.0
5345.0,53260.0,0.938,1.0686942,1.0
5610.0,73933.0,0.876,1.3850387,1.0
5676.0,34678.0,0.756,0.85616285,1.0
5733.0,29718.0,0.782,0.7672196,1.0
5753.0,73223.0,1.198,1.6311461,1.0
5775.0,66569.0,0.898,1.1894975,1.0
5845.0,55187.0,0.959,1.1706187,1.0
5879.0,1921.0,0.904,0.7738858,1.0
5955.0,834.0,1.107,1.0576273,1.0
5958.0,78591.0,0.958,1.0222772,1.0
6001.0,76471.0,1.145,1.2625997,1.0
6164.0,68534.0,1.069,1.6187762,1.0
6172.0,13937.0,1.2,1.672052,1.0
6201.0,63547.0,0.969,1.1372926,1.0
6332.0,10395.0,1.049,0.94375795,1.0
6336.0,6756.0,0.638,0.5888387,1.0
6347.0,33043.0,1.026,1.0000417,1.0
6357.0,45278.0,0.735,0.7836767,1.0
6379.0,17980.0,1.313,1.3774523,1.0
6386.0,6096.0,0.877,0.7842434,1.0
6394.0,14333.0,0.873,0.7407327,1.0
6697.0,59593.0,1.333,1.526299,1.0
6726.0,68015.0,0.796,0.56864184,1.0
6752.0,66766.0,0.856,0.8627426,1.0
6761.0,55087.0,1.338,1.2249265,1.0
6766.0,71590.0,1.205,1.3706973,1.0
6769.0,67962.0,1.034,1.2995495,1.0
6839.0,17653.0,0.845,0.6550666,1.0
6843.0,50666.0,1.065,1.3120378,1.0
6868.0,72630.0,0.743,0.63740635,1.0
6913.0,68753.0,1.281,1.0547309,1.0
6968.0,21166.0,0.932,1.0786445,1.0
6992.0,16831.0,1.024,1.0453829,1.0
7005.0,65373.0,0.863,1.1616133,1.0
7056.0,17346.0,0.819,0.9431551,1.0
7119.0,19817.0,1.061,1.2066107,1.0
7187.0,28994.0,0.953,1.4063513,1.0
7497.0,77999.0,1.148,1.4735718,1.0
7591.0,72421.0,0.739,0.8669958,1.0
7592.0,75260.0,0.91,1.1714927,1.0
7888.0,69897.0,0.735,1.364159,1.0
7982.0,6234.0,1.054,1.1268183,1.0
8051.0,59423.0,0.957,1.0739778,1.0
8062.0,71998.0,0.817,0.8997038,1.0
8273.0,33063.0,0.922,0.97780526,1.0
8409.0,79066.0,1.077,1.5079464,1.0
8470.0,4777.0,1.3,1.1980628,1.0
8521.0,27751.0,1.021,0.98413426,1.0
8525.0,63430.0,1.164,1.6302266,1.0
8636.0,37276.0,0.881,0.92564976,1.0
8661.0,6850.0,0.877,0.89006066,1.0
8682.0,44698.0,1.102,1.025344,1.0
8745.0,48098.0,1.175,1.5667715,1.0
8750.0,2867.0,0.951,1.5983999,1.0
8832.0,59912.0,1.038,1.6690018,1.0
8855.0,29576.0,0.899,0.9616838,1.0
8939.0,54203.0,0.658,0.7711319,1.0
8992.0,24087.0,0.968,0.96448815,1.0
9007.0,32862.0,0.989,0.942817,1.0
9047.0,61805.0,0.795,0.8362444,1.0
9070.0,18654.0,1.829,1.8105199,1.0
9071.0,72052.0,1.16,1.3307657,1.0
9166.0,29534.0,0.8,1.2706274,1.0
9221.0,37050.0,0.767,0.79476315,1.0
9226.0,8.0,0.972,0.9529344,1.0
9423.0,78926.0,0.962,0.88067466,1.0
9530.0,4321.0,0.918,0.780758,1.0
9565.0,12671.0,0.823,0.6703731,1.0
9603.0,52927.0,0.772,1.4714383,1.0
9624.0,49462.0,0.545,0.64958525,1.0
9647.0,10613.0,0.955,0.92769694,1.0
9699.0,11256.0,0.89,0.8925594,1.0
9717.0,44597.0,0.928,1.0520757,1.0
9787.0,65633.0,0.907,1.2407408,1.0
9917.0,51039.0,0.74,0.7704418,1.0
9925.0,30873.0,0.84,0.9281142,1.0
9977.0,69450.0,0.996,1.1528541,1.0
10028.0,50953.0,1.09,1.631864,1.0
10060.0,7304.0,1.1,1.2911723,1.0
10061.0,79265.0,0.875,0.9940951,1.0
10120.0,33707.0,0.87,0.6337248,1.0
10242.0,40256.0,1.339,1.2881951,1.0
