# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.35679860516418693
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.723155835928688
# max_planets_in_clusters: 15
# power_law_P: 0.8109106223505242
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -0.859125964621624
# power_law_r2: -3.5545920641980775
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.4733625721885113
# sigma_incl: 89.90497431528762
# sigma_incl_near_mmr: 2.1438720868710974
# sigma_hk: 0.010831086704058857
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.2468631568854039
# sigma_logperiod_per_pl_in_cluster: 0.1704890069470612
#
target_id,star_id,star_mass,star_radius,num_obs_planets
10.0,46281.0,0.963,0.8602305,1.0
35.0,31526.0,0.897,1.2663108,1.0
47.0,54806.0,0.745,0.72911465,1.0
136.0,10836.0,0.912,1.0306132,1.0
155.0,66242.0,1.06,1.129335,1.0
200.0,32272.0,0.78,1.0024549,1.0
208.0,31830.0,1.268,1.4028068,1.0
214.0,77594.0,1.136,1.324264,1.0
373.0,60488.0,0.891,0.88497305,1.0
394.0,31120.0,0.763,0.69750565,1.0
500.0,62444.0,0.831,0.90551394,1.0
707.0,1709.0,0.939,0.8481746,1.0
735.0,31626.0,0.629,0.670602,1.0
756.0,39699.0,1.093,1.3955808,1.0
806.0,37761.0,0.672,0.676834,1.0
867.0,14253.0,1.096,1.3052208,1.0
1000.0,12779.0,1.111,1.1653363,1.0
1138.0,68672.0,1.012,1.2190157,1.0
1161.0,35586.0,0.899,1.3925353,1.0
1184.0,2437.0,1.114,1.368338,1.0
1245.0,36822.0,1.019,1.1517181,1.0
1271.0,49652.0,1.157,1.4000152,1.0
1274.0,19684.0,1.151,1.2248055,1.0
1366.0,78093.0,1.066,1.3860145,1.0
1637.0,57015.0,1.173,1.0975802,1.0
1801.0,24944.0,0.758,0.64722204,1.0
1864.0,57937.0,1.088,1.4479133,1.0
1924.0,56147.0,0.908,0.87978417,1.0
2055.0,69551.0,0.944,0.84612787,1.0
2118.0,34519.0,1.086,1.6595496,1.0
2170.0,52256.0,1.084,1.2588031,1.0
2208.0,79455.0,0.715,0.5390561,1.0
2211.0,21350.0,1.694,1.8190687,1.0
2215.0,22058.0,1.001,1.7155061,1.0
2247.0,6167.0,0.987,1.7807602,1.0
2281.0,48677.0,0.751,0.7748329,1.0
2296.0,3410.0,1.065,1.2157204,1.0
2326.0,20561.0,0.847,0.91910565,1.0
2331.0,7533.0,0.882,0.82899207,1.0
2407.0,78097.0,0.745,0.7808307,1.0
2491.0,45324.0,1.225,1.3449236,1.0
2536.0,72941.0,0.811,0.8060106,1.0
2597.0,39440.0,0.944,1.0960466,1.0
2605.0,14625.0,1.013,1.2220243,1.0
2624.0,12891.0,0.939,0.9621371,1.0
2673.0,434.0,1.133,1.363617,1.0
2686.0,37954.0,1.003,1.0598116,1.0
2730.0,71876.0,0.769,0.83719087,1.0
2764.0,42155.0,0.979,1.4259692,1.0
2833.0,59450.0,1.16,1.0327282,1.0
2979.0,77598.0,0.974,0.9377172,1.0
2995.0,13773.0,0.839,0.8519023,1.0
3052.0,75220.0,1.143,1.1752076,1.0
3196.0,74284.0,0.752,0.7522128,1.0
3204.0,25521.0,0.86,0.8667997,1.0
3217.0,48827.0,0.871,1.3311068,1.0
3219.0,18734.0,1.102,1.306171,1.0
3222.0,66105.0,0.989,1.1418405,1.0
3252.0,12349.0,0.859,1.1223539,1.0
3283.0,28291.0,1.768,1.9125441,1.0
3287.0,69660.0,0.959,1.2205377,1.0
3339.0,52306.0,0.993,0.872585,1.0
3356.0,11487.0,1.08,1.0452315,1.0
3383.0,36110.0,1.301,1.5110263,1.0
3439.0,17760.0,1.055,1.1929141,1.0
3506.0,67119.0,0.962,0.9013208,1.0
3893.0,31759.0,0.989,1.1520517,1.0
3935.0,50899.0,0.936,1.4282733,1.0
3964.0,13063.0,0.965,1.0406944,1.0
4093.0,60275.0,0.872,1.2031366,1.0
4140.0,33790.0,0.798,0.9101098,1.0
4308.0,32968.0,0.911,0.7937065,1.0
4316.0,40218.0,1.096,1.2262361,1.0
4413.0,43430.0,1.055,0.9821472,1.0
4417.0,13454.0,0.824,0.8051063,1.0
4687.0,66920.0,1.07,1.2792854,1.0
4711.0,57407.0,0.925,0.9634313,1.0
5001.0,48279.0,0.949,0.9348238,1.0
5075.0,25640.0,1.135,1.4852128,1.0
5098.0,21357.0,1.047,1.1028309,1.0
5246.0,72050.0,0.693,0.66631687,1.0
5450.0,59192.0,0.832,0.8728033,1.0
5487.0,62383.0,0.935,1.0408248,1.0
5618.0,31577.0,1.045,0.90764296,1.0
5734.0,55569.0,0.916,1.2235162,1.0
5859.0,70107.0,0.93,1.0558602,1.0
5919.0,48448.0,0.993,0.9306383,1.0
5953.0,22765.0,0.802,0.96181524,1.0
6008.0,41277.0,0.965,0.9520941,1.0
6060.0,55455.0,0.92,0.90740746,1.0
6079.0,7702.0,0.946,1.1487142,1.0
6093.0,48701.0,1.235,1.418672,1.0
6317.0,46067.0,0.993,1.7075557,1.0
6326.0,11812.0,0.972,0.9658397,1.0
6349.0,61644.0,1.122,1.3649607,1.0
6386.0,31603.0,1.266,1.1256216,1.0
6409.0,31704.0,1.03,0.9471126,1.0
6487.0,3612.0,1.148,1.3409224,1.0
6530.0,17206.0,0.767,0.6436062,1.0
6683.0,4572.0,0.903,0.9173744,1.0
6716.0,65845.0,0.551,0.77302223,1.0
6780.0,19801.0,1.052,1.5452974,1.0
6785.0,33450.0,0.643,0.6256039,1.0
6904.0,36452.0,0.744,1.1470295,1.0
6937.0,64356.0,0.913,0.91689336,1.0
7069.0,20037.0,0.805,0.96186936,1.0
7160.0,7092.0,1.021,1.2247134,1.0
7285.0,11806.0,0.779,1.2818698,1.0
7287.0,47434.0,0.952,0.8994817,1.0
7311.0,69807.0,0.991,1.3835917,1.0
7344.0,22153.0,0.971,1.7144293,1.0
7382.0,3314.0,0.586,0.68518674,1.0
7419.0,60553.0,1.014,1.41779,1.0
7510.0,34667.0,0.911,1.0166714,1.0
7526.0,20998.0,1.563,1.2152324,1.0
7835.0,24658.0,1.256,1.4637092,1.0
7860.0,64931.0,0.946,1.2412678,1.0
8154.0,49138.0,1.495,1.338187,1.0
8179.0,51118.0,0.98,0.9059319,1.0
8304.0,56449.0,1.346,1.5781019,1.0
8381.0,51830.0,1.033,1.0358976,1.0
8582.0,78234.0,1.068,0.928626,1.0
8606.0,50212.0,1.083,1.131046,1.0
8610.0,11995.0,0.952,0.9356157,1.0
8744.0,8772.0,1.019,0.9187345,1.0
8747.0,1730.0,0.82,1.1086562,1.0
8758.0,4915.0,1.135,1.2025332,1.0
8760.0,23183.0,0.886,0.8738684,1.0
8781.0,68320.0,1.248,1.3768058,1.0
8795.0,35666.0,0.833,0.9326519,1.0
8799.0,69409.0,0.961,1.084415,1.0
8864.0,55267.0,0.723,1.0359157,1.0
9106.0,45520.0,1.162,1.3639795,1.0
9107.0,16433.0,1.079,1.2462779,1.0
9164.0,62529.0,0.988,1.0707462,1.0
9176.0,7908.0,1.038,0.8967821,1.0
9226.0,65594.0,0.745,1.166411,1.0
9346.0,62109.0,1.125,1.2768769,1.0
9423.0,59345.0,1.208,1.7365187,1.0
9432.0,61597.0,1.178,1.1774822,1.0
9477.0,25846.0,1.074,1.056483,1.0
9479.0,43845.0,1.11,0.98096925,1.0
9508.0,52628.0,0.971,1.1014963,1.0
9535.0,68984.0,1.181,1.0602758,1.0
9635.0,73242.0,1.26,1.1495411,1.0
9890.0,68296.0,1.096,0.9520394,1.0
9957.0,10583.0,0.834,0.6813271,1.0
10022.0,17479.0,0.842,0.6543372,1.0
10049.0,4364.0,1.009,0.8653492,1.0
10239.0,16062.0,0.785,0.8284649,1.0
10242.0,14786.0,0.937,0.84362125,1.0
10243.0,41386.0,0.98,1.7978975,1.0
10292.0,73180.0,0.858,0.86947423,1.0
10438.0,6150.0,1.145,1.4444278,1.0
10582.0,52232.0,1.024,1.0000703,1.0
10682.0,78517.0,0.584,0.7648695,1.0
10688.0,59318.0,0.904,0.828295,1.0
10812.0,62651.0,1.441,1.6344448,1.0
10851.0,21974.0,1.227,1.7648656,1.0
10954.0,19463.0,1.042,1.4264284,1.0
10988.0,50053.0,0.843,0.82100505,1.0
11037.0,54238.0,0.908,1.3806784,1.0
11061.0,23943.0,0.905,0.8751714,1.0
11129.0,22920.0,1.15,1.7758617,1.0
11133.0,21803.0,1.026,1.3411349,1.0
11143.0,41708.0,1.474,1.4619521,1.0
11178.0,59617.0,0.992,0.98020035,1.0
11273.0,7.0,0.869,0.78332186,1.0
11287.0,30552.0,0.958,1.0846865,1.0
11440.0,60116.0,0.813,0.62483346,1.0
11447.0,26089.0,0.953,1.2339596,1.0
11599.0,43777.0,1.196,1.6600391,1.0
11603.0,44011.0,1.062,0.8159816,1.0
11745.0,38448.0,1.019,1.5120574,1.0
11751.0,65140.0,1.012,1.1488086,1.0
11774.0,26609.0,1.057,1.6038817,1.0
11789.0,48277.0,0.726,0.64957654,1.0
11890.0,55707.0,0.903,1.4183745,1.0
12065.0,43581.0,1.224,1.3559479,1.0
12109.0,55124.0,1.113,1.6106144,1.0
12154.0,18485.0,0.852,1.0948107,1.0
12273.0,58096.0,0.945,0.91977954,1.0
12280.0,70834.0,1.033,1.1422728,1.0
12286.0,24783.0,1.067,0.98189896,1.0
12316.0,56829.0,0.851,1.2154026,1.0
12349.0,62812.0,0.972,1.2270415,1.0
12366.0,49142.0,1.26,1.3164192,1.0
12373.0,55706.0,0.61,0.7487402,1.0
12427.0,53914.0,0.871,0.98101604,1.0
12444.0,8027.0,0.837,0.8726953,1.0
12483.0,46011.0,1.058,1.3783752,1.0
12503.0,33028.0,0.882,1.1371777,1.0
12507.0,5668.0,1.104,1.3211325,1.0
12512.0,43536.0,0.543,0.6256349,1.0
12596.0,36764.0,1.03,1.1975142,1.0
12597.0,16827.0,0.926,1.2397486,1.0
12657.0,77648.0,1.066,1.0870625,1.0
12711.0,46602.0,1.104,1.1259061,1.0
12712.0,53657.0,1.151,1.3529651,1.0
12755.0,70313.0,0.968,1.0011691,1.0
12786.0,8428.0,1.426,1.3243567,1.0
12817.0,70893.0,0.765,0.5686741,1.0
12956.0,41710.0,0.989,1.3998941,1.0
12970.0,4027.0,0.977,0.9422267,1.0
12972.0,71795.0,0.896,0.8753331,1.0
12989.0,7829.0,1.009,0.8665903,1.0
13005.0,53001.0,0.83,0.8295621,1.0
13099.0,46797.0,1.049,1.1047608,1.0
13144.0,12358.0,0.948,0.85170805,1.0
13162.0,78907.0,0.552,0.58838236,1.0
13188.0,10700.0,0.635,0.6884295,1.0
13339.0,31578.0,1.215,1.4605316,1.0
13352.0,56577.0,1.008,0.91637784,1.0
13472.0,52023.0,0.733,0.70603484,1.0
13480.0,47724.0,1.065,0.9726425,1.0
13521.0,35062.0,1.061,1.155643,1.0
13579.0,70603.0,0.713,0.7943688,1.0
13664.0,56263.0,1.068,1.1956002,1.0
13683.0,79801.0,1.005,0.9036184,1.0
13693.0,29871.0,0.784,0.82011163,1.0
