# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.25308114068932386
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.5437032346200177
# max_planets_in_clusters: 15
# power_law_P: 0.6582031717743637
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.3886256783483688
# power_law_r2: -3.1089616710274752
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.38387659391129625
# sigma_incl: 61.2594722724112
# sigma_incl_near_mmr: 1.5693603839613501
# sigma_hk: 0.013729243272353465
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.4265683646443671
# sigma_logperiod_per_pl_in_cluster: 0.20267866856335875
#
target_id,star_id,star_mass,star_radius,num_planets
226.0,54356.0,1.05,1.0719146,0.0
227.0,6460.0,1.099,1.2537123,7.0
228.0,28716.0,0.73,0.8925103,0.0
229.0,1284.0,0.927,0.9104381,0.0
230.0,17623.0,0.636,0.6257011,2.0
231.0,32898.0,0.875,0.82314426,5.0
232.0,9077.0,1.016,1.2337592,1.0
233.0,55181.0,1.074,1.2454395,4.0
234.0,52450.0,1.15,1.2610685,6.0
235.0,40449.0,1.105,1.493791,7.0
236.0,75635.0,1.15,1.0770303,0.0
237.0,47781.0,0.826,0.7290265,0.0
238.0,46224.0,0.807,0.887266,6.0
239.0,18845.0,1.104,1.1766409,0.0
240.0,64626.0,1.081,1.1622652,5.0
241.0,43573.0,1.009,1.069675,0.0
242.0,22929.0,1.015,1.3618228,7.0
243.0,74524.0,1.161,1.3240483,5.0
244.0,13225.0,1.228,1.2038785,3.0
245.0,14604.0,1.02,0.80267876,4.0
246.0,43542.0,1.039,1.1887183,4.0
247.0,1091.0,0.689,0.8118109,0.0
248.0,4945.0,1.279,1.2160378,0.0
249.0,43892.0,0.993,1.1030147,0.0
250.0,4946.0,0.851,0.92974144,0.0
251.0,2404.0,1.043,1.2779448,5.0
252.0,23056.0,1.165,1.0991489,1.0
253.0,13476.0,1.038,1.0660752,0.0
254.0,70088.0,1.057,1.2105079,8.0
255.0,19814.0,1.053,0.91471034,7.0
256.0,45984.0,1.051,1.2346096,0.0
257.0,34508.0,0.907,1.2274706,5.0
258.0,60920.0,0.939,1.0383022,0.0
259.0,64715.0,1.018,1.1032873,0.0
260.0,76559.0,1.101,1.2207056,0.0
261.0,11665.0,0.924,0.8855988,0.0
262.0,12574.0,1.125,1.1704142,5.0
263.0,69321.0,0.935,0.82255787,8.0
264.0,66451.0,1.429,1.291097,0.0
265.0,23437.0,0.85,0.91278106,0.0
266.0,31710.0,0.839,0.63439804,0.0
267.0,69393.0,1.127,1.3929533,8.0
268.0,38922.0,1.031,1.1771064,0.0
269.0,64476.0,0.985,1.1401479,4.0
270.0,68249.0,1.004,1.0065459,2.0
271.0,59272.0,0.904,1.0056331,6.0
272.0,63530.0,0.964,0.90692955,0.0
273.0,72976.0,1.33,0.9875415,1.0
274.0,20949.0,1.072,1.2382331,0.0
275.0,40625.0,0.818,0.8160133,4.0
276.0,46181.0,1.12,1.5482012,7.0
277.0,65394.0,0.851,1.4445245,5.0
278.0,1468.0,0.732,0.8199874,0.0
279.0,16974.0,1.005,1.1030345,0.0
280.0,16509.0,0.999,0.97355294,5.0
281.0,62309.0,1.097,1.2449188,5.0
282.0,26728.0,0.822,1.050262,4.0
283.0,11284.0,1.057,1.193726,0.0
284.0,10652.0,0.88,0.9596212,0.0
285.0,65446.0,0.869,0.85341865,0.0
286.0,63062.0,1.397,1.5423918,0.0
287.0,1358.0,0.745,0.66474706,0.0
288.0,11707.0,0.844,0.99068934,0.0
289.0,52095.0,0.899,0.99820393,0.0
290.0,67828.0,0.937,0.88111687,0.0
291.0,66740.0,0.848,0.8613491,0.0
292.0,30614.0,1.221,1.1359437,0.0
293.0,18409.0,0.938,0.92778784,0.0
294.0,734.0,1.147,1.4606652,0.0
295.0,68116.0,0.531,0.6981527,5.0
296.0,78948.0,0.981,1.1877834,0.0
297.0,30333.0,0.984,1.0263723,4.0
298.0,62410.0,1.115,1.260363,0.0
299.0,16578.0,0.978,0.8948889,5.0
300.0,39292.0,0.874,0.88054854,6.0
301.0,42868.0,0.919,1.0049554,0.0
302.0,2358.0,1.076,1.5330629,0.0
303.0,22466.0,0.715,0.7819212,0.0
304.0,25622.0,0.961,0.96205616,4.0
305.0,37661.0,1.327,1.602095,5.0
306.0,20351.0,1.07,1.3884012,8.0
307.0,38313.0,0.928,1.2149625,0.0
308.0,65882.0,1.022,1.008279,6.0
309.0,33132.0,0.902,0.8765797,4.0
310.0,2933.0,0.969,0.9237612,6.0
311.0,75839.0,0.839,1.0586863,0.0
312.0,72904.0,1.019,0.98731714,2.0
313.0,79852.0,1.729,1.7664677,3.0
314.0,44093.0,1.289,1.5496258,5.0
315.0,24332.0,1.065,1.2704755,0.0
316.0,71111.0,0.895,0.9828432,0.0
317.0,62845.0,1.124,1.5328529,0.0
318.0,65474.0,0.528,0.8181168,0.0
319.0,31769.0,0.861,0.83476,5.0
320.0,22559.0,3.163,0.87765956,0.0
321.0,69218.0,0.971,1.054041,5.0
322.0,75641.0,0.785,0.9120923,7.0
323.0,65927.0,0.807,1.1685059,0.0
324.0,31724.0,0.513,0.73536104,2.0
325.0,68272.0,1.068,1.1233732,2.0
326.0,56400.0,0.996,0.96018857,0.0
327.0,1858.0,0.939,1.0326998,4.0
328.0,47311.0,0.893,1.0308763,0.0
329.0,64597.0,0.511,0.6942946,3.0
330.0,28533.0,0.99,1.4539679,0.0
331.0,36945.0,1.169,1.166979,8.0
332.0,64656.0,0.896,0.8936062,0.0
333.0,17753.0,1.179,1.1829727,10.0
334.0,79041.0,1.094,0.9668812,0.0
335.0,73240.0,0.891,1.4962975,3.0
336.0,77028.0,1.132,1.2402935,1.0
337.0,57683.0,0.848,1.0201278,3.0
338.0,51184.0,1.019,1.1860883,0.0
339.0,43180.0,0.908,1.0276179,0.0
340.0,63181.0,0.711,1.0246636,0.0
341.0,32474.0,1.048,0.97731864,4.0
342.0,61428.0,0.769,0.8319801,0.0
343.0,76053.0,0.758,0.7738673,5.0
344.0,39432.0,0.982,1.1491188,0.0
345.0,60924.0,0.832,0.7444297,2.0
346.0,30371.0,1.07,1.0829761,5.0
347.0,65929.0,1.321,1.7196544,0.0
348.0,42148.0,0.809,0.76481664,6.0
349.0,61460.0,1.014,1.0107268,0.0
350.0,49567.0,0.917,0.9011718,0.0
351.0,11393.0,1.004,1.5502559,10.0
352.0,62737.0,0.91,1.3776305,2.0
353.0,43203.0,0.781,1.1738349,0.0
354.0,60109.0,0.879,1.0796304,0.0
355.0,39315.0,1.165,1.3636026,4.0
356.0,10771.0,0.999,0.88365686,0.0
357.0,27856.0,1.02,1.2947187,0.0
358.0,66333.0,0.847,1.1103661,8.0
359.0,79010.0,1.52,1.384556,1.0
360.0,43150.0,1.169,1.3393595,5.0
361.0,17828.0,0.662,1.0552286,0.0
362.0,18814.0,0.953,0.93526566,5.0
363.0,20384.0,0.964,1.0795302,5.0
364.0,17188.0,1.147,1.0883528,0.0
365.0,48949.0,0.885,1.1198565,0.0
366.0,2903.0,0.961,1.4874917,0.0
367.0,72672.0,1.132,1.1099639,5.0
368.0,11466.0,0.889,0.8646059,0.0
369.0,15344.0,0.91,0.8025773,6.0
370.0,39339.0,1.043,1.2512416,0.0
371.0,21327.0,0.812,0.6802422,7.0
372.0,11228.0,1.043,1.1639366,0.0
373.0,46883.0,1.031,1.3699855,5.0
374.0,23892.0,0.819,0.6426833,0.0
375.0,71343.0,0.776,0.9660715,6.0
376.0,30367.0,1.272,1.5589948,0.0
377.0,35077.0,1.151,1.548067,4.0
378.0,11068.0,1.132,1.3024181,10.0
379.0,6739.0,1.211,1.1583232,6.0
380.0,11288.0,0.793,0.7088547,0.0
381.0,58876.0,1.097,1.1380512,7.0
382.0,17942.0,0.865,1.2713304,0.0
383.0,29384.0,0.767,0.68012893,3.0
384.0,8816.0,0.875,0.8791189,0.0
385.0,79542.0,1.382,1.7760289,6.0
386.0,75301.0,3.255,1.5781504,0.0
387.0,17462.0,1.077,1.137889,3.0
388.0,51642.0,1.094,0.93145925,0.0
389.0,1863.0,0.912,0.8784854,0.0
390.0,38545.0,0.938,0.9365574,5.0
391.0,38423.0,0.848,0.9010452,5.0
392.0,3374.0,0.694,0.5982347,0.0
393.0,35573.0,0.836,0.89191276,0.0
394.0,40293.0,1.258,1.2222116,0.0
395.0,11626.0,1.22,1.5712055,0.0
396.0,58582.0,0.734,0.805092,6.0
397.0,56511.0,0.878,1.0355996,0.0
398.0,66281.0,1.117,1.3263535,0.0
399.0,48207.0,1.021,1.2388104,1.0
400.0,78160.0,0.931,0.8563996,2.0
401.0,13233.0,0.985,1.1560593,4.0
402.0,40589.0,1.067,1.0870895,0.0
403.0,11813.0,0.847,1.0638459,0.0
404.0,13558.0,0.92,1.0422931,0.0
405.0,2022.0,1.322,1.2071087,1.0
406.0,62659.0,1.159,1.1013608,2.0
407.0,19116.0,1.05,1.1246841,0.0
408.0,39078.0,0.979,1.1792359,0.0
409.0,42919.0,0.878,1.3524964,7.0
410.0,12898.0,1.058,1.1020244,2.0
411.0,9399.0,1.006,1.1448289,7.0
412.0,39444.0,1.31,1.004598,5.0
413.0,66324.0,1.068,1.1376182,6.0
414.0,52671.0,0.969,1.2203095,0.0
415.0,54575.0,0.827,0.8867692,0.0
416.0,33959.0,3.184,1.0068322,0.0
417.0,50957.0,1.031,1.5252912,0.0
418.0,31107.0,1.383,1.7091678,0.0
419.0,7854.0,1.006,1.0383418,0.0
420.0,39046.0,1.066,1.2173406,3.0
421.0,68836.0,0.999,1.3553135,0.0
422.0,37736.0,0.824,0.73214555,0.0
423.0,57993.0,0.655,0.60477346,0.0
424.0,79378.0,0.902,0.9356644,6.0
425.0,11756.0,0.675,1.0937304,4.0
426.0,58019.0,1.043,0.9128327,0.0
427.0,17929.0,1.038,1.0886741,3.0
428.0,66729.0,1.051,1.38607,5.0
429.0,47945.0,0.787,0.72748107,3.0
430.0,78343.0,1.077,1.2871913,3.0
431.0,13698.0,1.079,0.97277623,4.0
432.0,14165.0,0.559,0.64119387,0.0
433.0,47612.0,1.016,1.1681194,0.0
434.0,50927.0,0.88,1.2849133,5.0
435.0,79674.0,0.767,0.6825462,0.0
