# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.6161606816417362
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.3827520499350894
# max_planets_in_clusters: 15
# power_law_P: -0.24732148437016988
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -0.8256957896013217
# power_law_r2: -4.805567841953978
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.5621417798236029
# sigma_incl: 61.770324784904965
# sigma_incl_near_mmr: 2.201840264885657
# sigma_hk: 0.009082919278676316
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.24674605927548277
# sigma_logperiod_per_pl_in_cluster: 0.2180141230865048
#
target_id,star_id,star_mass,star_radius,num_obs_planets
7.0,51928.0,1.047,0.84221345,1.0
18.0,8077.0,0.855,0.84737283,1.0
27.0,21761.0,1.579,1.2412342,1.0
132.0,27010.0,0.858,0.8513415,1.0
220.0,50228.0,0.848,0.96994656,1.0
367.0,58024.0,0.912,0.901766,1.0
475.0,32331.0,1.25,0.9930817,1.0
570.0,40731.0,0.967,1.1670651,1.0
582.0,14897.0,0.916,0.99708515,1.0
659.0,76810.0,0.694,0.7536523,1.0
723.0,62859.0,0.968,1.2571745,1.0
746.0,6848.0,1.11,1.0821462,1.0
833.0,7995.0,0.802,1.237638,1.0
859.0,68081.0,1.067,1.1767802,1.0
892.0,9174.0,0.721,0.6408913,1.0
928.0,50193.0,0.917,1.1465583,1.0
1011.0,79209.0,0.86,0.7294521,1.0
1099.0,73412.0,1.198,1.061794,1.0
1106.0,47203.0,1.253,1.3411981,1.0
1138.0,29385.0,1.502,1.9014163,1.0
1167.0,34908.0,0.944,0.9683175,1.0
1242.0,7188.0,0.752,1.1226399,1.0
1262.0,40096.0,1.072,1.2435471,1.0
1292.0,15327.0,3.479,1.483412,1.0
1331.0,77262.0,0.87,0.81797093,1.0
1393.0,3555.0,0.977,1.0051647,1.0
1394.0,42721.0,1.087,1.0950276,1.0
1462.0,40530.0,1.522,1.389857,1.0
1578.0,20546.0,0.971,1.0716745,1.0
1588.0,72760.0,0.805,0.7734319,1.0
1598.0,44515.0,0.91,0.9936036,1.0
1722.0,12609.0,1.021,1.3957521,1.0
1755.0,2121.0,0.813,1.1129823,1.0
1878.0,24659.0,1.05,0.9508246,1.0
1886.0,58712.0,1.139,1.2113506,1.0
1899.0,38598.0,1.202,1.2984737,1.0
2239.0,67273.0,0.907,1.1702205,1.0
2261.0,24452.0,1.181,1.5228431,1.0
2354.0,69380.0,0.565,0.6743728,1.0
2379.0,26552.0,1.138,1.0878745,1.0
2459.0,56375.0,0.98,1.2655908,1.0
2514.0,25980.0,0.526,0.7835507,1.0
2633.0,37379.0,0.82,0.70128864,1.0
2683.0,65522.0,0.853,0.7973584,1.0
2718.0,34002.0,0.884,0.97402495,1.0
2738.0,74595.0,1.086,0.90395033,1.0
2838.0,32989.0,1.086,1.1104691,1.0
3029.0,51860.0,1.04,0.94527256,1.0
3080.0,23913.0,0.928,0.92921543,1.0
3084.0,56496.0,1.097,1.3256412,1.0
3127.0,1337.0,1.153,1.5553658,1.0
3333.0,40615.0,1.024,1.3035331,1.0
3340.0,49993.0,0.956,1.1706539,1.0
3420.0,47811.0,0.909,1.26457,1.0
3436.0,70925.0,1.015,0.84058344,1.0
3472.0,55076.0,0.655,0.5914904,1.0
3698.0,7149.0,0.999,1.3385903,1.0
3749.0,12829.0,0.856,0.872436,1.0
3800.0,74345.0,1.104,0.9646432,1.0
3914.0,58503.0,1.182,1.1016227,1.0
4339.0,67143.0,1.034,0.9239673,1.0
4345.0,42673.0,1.082,0.92972416,1.0
4358.0,15881.0,1.28,1.6207106,1.0
4551.0,35273.0,0.823,0.8327993,1.0
4559.0,8317.0,1.077,1.4018364,1.0
4574.0,64234.0,0.949,0.79567736,1.0
4698.0,26320.0,0.753,1.1030817,1.0
4716.0,57050.0,0.807,1.3898487,1.0
4747.0,62067.0,1.02,1.5430735,1.0
4768.0,13927.0,1.233,1.2443877,1.0
4805.0,11512.0,1.192,1.4507881,1.0
4809.0,3496.0,0.957,1.0731572,1.0
4903.0,34583.0,0.798,0.9391614,1.0
5160.0,75838.0,1.036,1.2011428,1.0
5166.0,68999.0,1.003,1.1277103,1.0
