# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.3051295562894155
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 0.854244901415039
# max_planets_in_clusters: 15
# power_law_P: -0.8580095307350069
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.2041345932576775
# power_law_r2: -4.247303225635839
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.36751285340000617
# sigma_incl: 48.944857873362544
# sigma_incl_near_mmr: 1.5336204683321282
# sigma_hk: 0.01513047976160904
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.2674853672675085
# sigma_logperiod_per_pl_in_cluster: 0.19627790569109343
#
target_id,star_id,star_mass,star_radius,num_obs_planets
64.0,41327.0,1.01,1.2259766,1.0
84.0,11766.0,0.9,0.7404118,1.0
115.0,55161.0,0.93,1.0779095,1.0
262.0,8285.0,0.937,1.1807705,1.0
267.0,47782.0,0.717,0.79844886,1.0
332.0,60948.0,1.136,1.1774822,1.0
499.0,49571.0,1.07,1.257895,1.0
576.0,17195.0,1.525,1.156864,1.0
853.0,54747.0,0.951,0.9492315,1.0
860.0,50809.0,0.817,0.5736645,1.0
940.0,48295.0,0.909,1.1862104,1.0
1113.0,2976.0,1.068,1.0477868,1.0
1157.0,68345.0,0.746,0.92039454,1.0
1180.0,42210.0,1.011,1.3180492,1.0
1215.0,72122.0,1.038,0.99476457,1.0
1276.0,29654.0,0.604,0.89208114,1.0
1345.0,31562.0,0.847,0.86661685,1.0
1452.0,9423.0,0.885,0.8019713,1.0
1478.0,27895.0,1.056,1.4841716,1.0
1539.0,47362.0,0.904,1.0784959,1.0
1684.0,67110.0,1.04,1.1563556,1.0
1693.0,27084.0,1.215,0.89675075,1.0
1785.0,73216.0,1.02,1.2666246,1.0
1938.0,42520.0,0.643,0.93618286,1.0
1994.0,27574.0,0.779,0.67286116,1.0
1995.0,72893.0,0.658,0.6132308,1.0
2004.0,67743.0,1.072,1.3488594,1.0
2075.0,68791.0,0.796,0.56910276,1.0
2094.0,62009.0,0.857,1.1063435,1.0
2095.0,9696.0,0.774,0.7600304,1.0
2103.0,55303.0,0.788,1.3639799,1.0
2266.0,39666.0,0.946,0.9843564,1.0
2288.0,27674.0,1.073,1.6453379,1.0
2442.0,70971.0,1.093,1.4058783,1.0
2501.0,48765.0,0.979,1.0797455,1.0
2554.0,51599.0,0.678,0.5830737,1.0
2572.0,37251.0,0.937,1.0004294,1.0
2649.0,26085.0,1.118,1.256367,1.0
2671.0,9510.0,0.929,1.1564088,1.0
2736.0,53842.0,0.825,0.75501627,1.0
2785.0,21909.0,0.633,0.6689191,1.0
2816.0,7953.0,0.665,0.65298545,1.0
2903.0,70047.0,0.979,1.2982428,1.0
2969.0,76407.0,1.518,1.6270438,1.0
2970.0,40505.0,1.04,0.9931428,1.0
3029.0,63375.0,0.919,0.95560306,1.0
3033.0,2804.0,1.185,1.0922133,1.0
3124.0,51824.0,1.045,0.9839686,1.0
3160.0,72312.0,0.847,1.4279897,1.0
3274.0,54444.0,0.857,0.9860639,1.0
