# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.13878635790224603
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.47163215024149
# max_planets_in_clusters: 15
# power_law_P: -0.27395691409847345
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.199093062013155
# power_law_r2: -4.516664660799445
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.45290131536833056
# sigma_incl: 36.712754956477795
# sigma_incl_near_mmr: 1.151013565650179
# sigma_hk: 0.03534313987822914
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.3195439544860442
# sigma_logperiod_per_pl_in_cluster: 0.16382618804848356
#
target_id,star_id,star_mass,star_radius,num_obs_planets
3.0,3828.0,1.057,1.1072501,1.0
44.0,7935.0,0.984,0.9920689,1.0
226.0,47477.0,0.917,0.98059064,1.0
248.0,56936.0,1.025,1.2267337,1.0
268.0,4041.0,0.862,0.7456361,1.0
338.0,37728.0,1.086,1.0592973,1.0
393.0,41695.0,0.834,0.9987154,1.0
436.0,9134.0,0.701,0.7184612,1.0
445.0,16507.0,1.036,1.3412038,1.0
573.0,23139.0,0.748,0.86600864,1.0
576.0,62566.0,1.019,0.8715165,1.0
657.0,67786.0,0.965,1.1932542,1.0
696.0,44415.0,1.074,1.7589815,1.0
781.0,79675.0,1.732,1.9147736,1.0
1103.0,37084.0,1.148,1.1285214,1.0
1114.0,57684.0,1.099,1.1018754,1.0
1119.0,40629.0,0.88,1.1141603,1.0
1161.0,75883.0,1.028,1.0685458,1.0
1271.0,15339.0,0.556,0.6532573,1.0
1348.0,11796.0,0.643,0.5604766,1.0
1410.0,5354.0,1.001,1.2514888,1.0
1411.0,50162.0,0.903,0.85898167,1.0
1440.0,9012.0,1.067,0.92191553,1.0
1518.0,1253.0,1.025,0.9460014,1.0
1677.0,75655.0,1.334,1.4779227,1.0
1881.0,5853.0,1.149,1.2304924,1.0
1930.0,39403.0,0.867,1.0848687,1.0
2075.0,74774.0,0.957,0.88784045,1.0
2158.0,52016.0,0.644,0.6230918,1.0
2176.0,4505.0,0.916,1.1463242,1.0
2227.0,54381.0,1.122,1.2453341,1.0
2357.0,11039.0,0.98,1.1803488,1.0
