# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: 1.027828110866848
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 0.7718432420075243
# max_planets_in_clusters: 15
# power_law_P: 1.225770022366543
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -2.1173100429780547
# power_law_r2: -3.768515839200388
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.35489074172192514
# sigma_incl: 35.313891972588976
# sigma_incl_near_mmr: 0.9806154262778484
# sigma_hk: 0.023570138646457673
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.30590566470755975
# sigma_logperiod_per_pl_in_cluster: 0.18443071424772026
#
target_id,star_id,period,depth,duration,star_mass,star_radius
29.0,38018.0,6.017620808956057,0.00013195889926041467,0.13748387630433118,1.146,1.5099518
69.0,36800.0,73.77865329121698,0.002478076659232556,0.3693556094189949,0.69,1.0640371
83.0,77430.0,35.28348669954533,0.00019992118991363062,0.19420762554588883,0.791,0.8414746
87.0,78557.0,111.27318035716769,0.000271830202252872,0.2458573765892649,1.048,1.1586784
130.0,24138.0,6.698591135242439,0.001906357505486842,0.10557406900682748,1.132,1.2885689
213.0,59885.0,4.162251935235651,0.00029462539333535183,0.10408153312372337,0.961,0.8379998
351.0,58534.0,4.891912603874501,3.297239671393908e-5,0.18110268613494054,1.049,1.4084377
365.0,37436.0,3.2603594674522274,0.0005575819189973593,0.09694088170996178,0.909,1.1219854
430.0,8592.0,28.53031247807753,0.0010900121535852034,0.14079217356467694,0.796,0.8891877
453.0,78541.0,6.567036822603475,0.00033942461079783533,0.11237598012380307,0.953,1.042569
518.0,27618.0,161.73592800233362,0.00013835599610605365,0.5854919027485047,1.053,1.4737926
653.0,54955.0,39.07331853253747,5.288200911544029e-5,0.2496201911076576,0.957,1.0123472
707.0,54428.0,67.60824518394898,0.0031532017242526665,0.0,0.874,1.1560345
770.0,5852.0,28.359691700283136,0.00016181369318334885,0.1556015367503356,1.135,1.2765106
786.0,65993.0,7.718999509880266,0.00010424856225397932,0.09504026256418993,0.846,0.86048836
865.0,22495.0,3.1223998963646222,3.4071480043630185e-5,0.11385940494511534,1.016,1.0803224
937.0,10234.0,30.199117975590248,5.771407411654455e-5,0.2123817580639388,0.782,1.0343517
965.0,36868.0,3.6234875567979237,0.0002980017448944388,0.09471581424166367,0.715,0.71858585
1006.0,34699.0,16.11303880277205,0.0004708110270883839,0.12766089293046226,1.13,1.0814312
1055.0,17185.0,7.084789838110377,0.0005329220453327205,0.07924856883484768,1.25,1.1990826
1065.0,19143.0,22.142263899670617,0.0002447304935773421,0.30447598114972657,1.084,1.4542588
1076.0,19438.0,5.273137502504195,0.00017706001552746748,0.14845669027499547,0.973,1.4580606
1117.0,9116.0,8.052050554437573,0.00038592345781186306,0.08675932558855319,1.132,1.1999853
1324.0,1502.0,102.20199546320089,9.268702222965663e-5,0.40029217324259836,1.361,1.3248724
1442.0,58055.0,26.798910487647237,0.00038890344341447366,0.11656542342006347,1.014,1.1728631
1654.0,25697.0,23.511014707020077,0.001062382946362842,0.13371495392718255,0.958,0.8937844
1725.0,5055.0,6.833580575947489,0.0010724156530002907,0.09088169735455844,0.625,0.6165329
1749.0,26190.0,3.3726154206938994,0.00042480325476246825,0.03811032486059163,0.818,0.75805336
1762.0,13227.0,20.875980204534113,6.24003421592088e-5,0.2623860200360523,1.145,1.3590633
1844.0,56529.0,4.491830688353633,7.868472576047858e-5,0.17966710220551552,1.429,1.6824112
1888.0,35079.0,25.43709765511011,0.0003707098733081768,0.1289885441962148,0.782,0.7119084
1928.0,55981.0,18.602105363893813,0.00025272999833365905,0.24151938923342275,0.929,1.1773008
1978.0,44884.0,186.53565257790626,0.0005471664947992612,0.1974176194479335,0.83,0.8425104
2212.0,7396.0,3.14858176127385,0.0003674469189699467,0.0784840864436583,0.715,0.7411227
2285.0,16837.0,18.758519217063878,7.358995237707849e-5,0.2648505430332761,0.997,1.4993008
2331.0,40202.0,15.737314525744747,8.538573255598242e-5,0.22130102209001198,0.818,1.2528307
2541.0,42692.0,36.12499833645848,0.0012645659078205395,0.2433353342183666,0.555,0.81441104
2560.0,47420.0,33.84766014572027,0.0005886839693866483,0.20159308846935017,0.982,1.1813236
2574.0,6940.0,5.804650880423916,0.00012297995739118782,0.11461108290446965,0.564,0.7494882
2585.0,67656.0,7.154395702198918,0.0002393133475715435,0.10910295651359259,0.813,0.7328176
2611.0,10807.0,19.612105661513194,0.0005018013367260799,0.23957861721438725,0.825,1.1356338
2661.0,37087.0,3.1791779218618257,0.0013064311631544436,0.05840517902456641,0.689,0.6919601
2874.0,18838.0,14.61633726115171,9.776438200499161e-5,0.24334356916567448,1.07,1.3178297
2932.0,42513.0,5.268594831388312,0.00013600628181128276,0.12772762630265366,1.066,1.0153244
3153.0,60408.0,16.694160530304433,0.0042467590028261604,0.13848487020105715,0.937,0.91089314
3291.0,57132.0,14.690422569996914,0.0006956657069178225,0.189978899603267,1.009,1.0425203
3313.0,6275.0,3.635583890486774,0.00017827020984200164,0.0660430038394665,0.825,0.94990885
3345.0,39028.0,26.583494479289662,0.0002984292878211248,0.19583665470221345,0.891,0.90195274
3371.0,9798.0,5.970738971078101,0.0003756334754751958,0.08956451763005885,1.066,1.1059726
3431.0,18288.0,14.309238359625,0.00017185085195664323,0.1807200005569885,1.289,1.2836032
