# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.5442331502102573
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.7200840947376626
# max_planets_in_clusters: 15
# power_law_P: -0.24539105287587626
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -0.40626088587536735
# power_law_r2: -5.4832622773725594
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.5209958542105795
# sigma_incl: 65.06037148159159
# sigma_incl_near_mmr: 2.2092843282655448
# sigma_hk: 0.01772050426890295
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.26841877629090904
# sigma_logperiod_per_pl_in_cluster: 0.16373135940775482
#
target_id,star_id,star_mass,star_radius,num_obs_planets
35.0,65754.0,1.102,1.1035107,1.0
44.0,44158.0,0.956,0.8287566,1.0
57.0,77813.0,0.945,0.78472656,1.0
170.0,40447.0,0.929,0.7553749,1.0
220.0,42566.0,1.069,1.2152475,1.0
253.0,19371.0,3.013,1.0707097,1.0
297.0,46497.0,0.943,1.2561413,1.0
321.0,12291.0,0.789,0.8624824,1.0
375.0,68830.0,0.792,0.78305894,1.0
423.0,14331.0,0.544,0.77183014,1.0
477.0,53053.0,0.988,0.8383899,1.0
571.0,13141.0,0.938,1.000625,1.0
808.0,73550.0,0.821,0.7715827,1.0
815.0,48271.0,0.996,0.97373354,1.0
863.0,49044.0,0.893,0.75599515,1.0
1119.0,45507.0,0.964,0.96046835,1.0
1180.0,15113.0,1.072,1.2882874,1.0
1207.0,6118.0,1.31,0.91328275,1.0
1218.0,43154.0,0.759,0.7008384,1.0
1268.0,24849.0,1.198,1.2850376,1.0
1302.0,60711.0,0.896,0.81570923,1.0
1362.0,76793.0,1.004,1.1940669,1.0
1380.0,69295.0,0.659,0.6630107,1.0
1529.0,15374.0,1.043,1.2084525,1.0
1551.0,60718.0,0.773,0.8468078,1.0
1716.0,18941.0,0.875,0.7498961,1.0
1771.0,4732.0,0.958,1.0167357,1.0
1775.0,24641.0,1.027,1.1772233,1.0
1796.0,40460.0,1.002,1.0186741,1.0
1810.0,55797.0,0.936,1.6725098,1.0
1841.0,49880.0,0.926,0.9318068,1.0
2156.0,53546.0,0.751,0.9296159,1.0
2183.0,44015.0,1.031,1.7986512,1.0
2328.0,15706.0,1.42,2.3953884,1.0
2390.0,15021.0,0.873,0.7982479,1.0
2412.0,24349.0,1.088,1.4150426,1.0
2569.0,34319.0,1.077,1.1242977,1.0
2579.0,70635.0,0.79,0.64762163,1.0
2606.0,30605.0,0.673,1.1909533,1.0
2648.0,4167.0,1.12,1.5323627,1.0
2710.0,78124.0,1.132,1.0071828,1.0
2711.0,7988.0,1.131,0.6945022,1.0
2811.0,60144.0,0.892,0.7436801,1.0
2828.0,32066.0,1.032,0.77967,1.0
2830.0,10493.0,1.014,1.012422,1.0
2990.0,73935.0,0.85,0.76212245,1.0
2991.0,17351.0,0.919,0.9183693,1.0
2992.0,2125.0,0.959,1.066326,1.0
3053.0,6906.0,0.909,0.86334825,1.0
3096.0,38210.0,1.273,1.3031043,1.0
3306.0,64197.0,1.25,1.2215204,1.0
3340.0,18016.0,1.134,1.0096718,1.0
3375.0,45914.0,0.764,0.8698723,1.0
3541.0,34008.0,0.832,1.0028489,1.0
3543.0,62156.0,1.09,1.3258129,1.0
3591.0,76485.0,1.25,1.6940018,1.0
3613.0,3112.0,1.003,1.0607173,1.0
3717.0,3960.0,1.341,1.5887929,1.0
3727.0,11325.0,0.942,1.1410292,1.0
3858.0,62846.0,0.949,0.9464706,1.0
3898.0,19854.0,0.992,0.9249401,1.0
4090.0,72164.0,0.74,0.62466854,1.0
4216.0,71501.0,0.837,0.9270098,1.0
4242.0,15977.0,1.027,1.4944509,1.0
4283.0,60604.0,0.814,0.9382883,1.0
4415.0,11030.0,0.825,0.74724627,1.0
4452.0,41018.0,1.018,1.0004754,1.0
4507.0,17623.0,0.636,0.6257011,1.0
4697.0,77387.0,0.927,0.9219153,1.0
4834.0,62370.0,1.019,0.8145456,1.0
4918.0,72053.0,1.029,1.0567492,1.0
5098.0,78700.0,0.967,0.8937293,1.0
5158.0,28870.0,0.616,0.6571434,1.0
5165.0,8509.0,1.094,1.5361478,1.0
5251.0,9823.0,0.724,0.5706188,1.0
5417.0,11936.0,0.714,0.5511083,1.0
5480.0,43245.0,0.857,0.9734157,1.0
5535.0,65606.0,0.989,1.273409,1.0
5541.0,13591.0,0.792,0.9433671,1.0
5651.0,79435.0,1.118,1.086255,1.0
5676.0,26942.0,1.152,1.3418036,1.0
5757.0,44728.0,0.809,0.81381685,1.0
5814.0,23427.0,1.227,1.263905,1.0
5967.0,53570.0,0.854,0.839197,1.0
5977.0,61069.0,0.76,0.80333966,1.0
5992.0,79044.0,1.063,1.3397837,1.0
6113.0,66862.0,1.083,1.388894,1.0
6114.0,66986.0,1.204,1.2337158,1.0
6176.0,51731.0,0.642,0.7270826,1.0
6204.0,353.0,0.741,0.6913389,1.0
6248.0,77811.0,0.838,0.8086361,1.0
6347.0,8409.0,1.309,1.5665388,1.0
6400.0,78243.0,0.703,0.7343681,1.0
6471.0,71573.0,1.077,0.9061311,1.0
6484.0,48924.0,1.008,0.97184634,1.0
6542.0,65387.0,1.132,1.1657088,1.0
6543.0,16532.0,0.876,0.8857158,1.0
6569.0,18209.0,0.89,1.3300743,1.0
6591.0,44814.0,0.822,0.8506616,1.0
6623.0,28909.0,0.913,0.8373334,1.0
6687.0,4298.0,0.918,1.1789451,1.0
6764.0,15409.0,1.068,0.86935514,1.0
6794.0,74935.0,0.951,0.7314727,1.0
6882.0,59897.0,0.699,0.64432067,1.0
7030.0,71019.0,0.706,0.8787314,1.0
7077.0,35627.0,1.169,1.4285401,1.0
7186.0,32416.0,0.881,0.9268978,1.0
7214.0,44257.0,1.099,1.622053,1.0
7223.0,8068.0,0.845,0.8784661,1.0
7531.0,70546.0,1.219,1.5509833,1.0
7556.0,52821.0,0.652,0.76205426,1.0
7636.0,17261.0,0.945,0.96707946,1.0
7680.0,57397.0,0.918,1.2358885,1.0
7742.0,60788.0,1.095,1.1585481,1.0
7824.0,6198.0,0.83,0.96714604,1.0
7834.0,368.0,1.102,0.8667936,1.0
7879.0,58297.0,0.942,0.84649104,1.0
7993.0,15247.0,0.997,1.4375961,1.0
8003.0,13398.0,1.026,1.0280193,1.0
8065.0,20308.0,1.248,1.8472961,1.0
8261.0,40049.0,1.084,1.7290013,1.0
8321.0,44467.0,0.941,1.1394233,1.0
8356.0,18387.0,1.053,1.3643531,1.0
8453.0,65747.0,0.977,1.1448756,1.0
8462.0,48581.0,1.01,1.0017644,1.0
8559.0,54393.0,0.892,0.9155006,1.0
8580.0,65078.0,1.028,1.216525,1.0
8693.0,20822.0,1.269,1.385948,1.0
8740.0,52802.0,0.826,1.1406626,1.0
8750.0,41059.0,1.254,1.4044755,1.0
8804.0,71773.0,0.933,1.6517124,1.0
8817.0,24040.0,0.892,1.1206392,1.0
8863.0,68053.0,0.949,1.1898013,1.0
8975.0,39561.0,1.042,1.6167312,1.0
8998.0,56428.0,1.064,1.5266694,1.0
9125.0,38358.0,0.874,0.8467087,1.0
9185.0,33715.0,0.828,0.804574,1.0
9237.0,61370.0,1.065,1.4066794,1.0
9272.0,71136.0,0.918,1.3139551,1.0
9289.0,27872.0,0.838,0.70637757,1.0
9331.0,23073.0,1.049,1.118538,1.0
9363.0,23364.0,1.852,1.985683,1.0
9425.0,13664.0,1.048,1.0964011,1.0
9438.0,67207.0,0.88,1.0746815,1.0
9450.0,7907.0,1.062,1.5181341,1.0
9497.0,22716.0,1.106,1.567976,1.0
9500.0,44441.0,1.183,1.2171916,1.0
9576.0,2917.0,1.088,1.0324856,1.0
9675.0,48153.0,0.677,0.8148261,1.0
9703.0,54338.0,1.0,1.2659985,1.0
9752.0,47372.0,0.566,0.6337975,1.0
9879.0,72741.0,0.931,0.99797064,1.0
9912.0,50497.0,0.86,0.9276041,1.0
9916.0,36254.0,0.944,1.1675594,1.0
9921.0,34666.0,0.79,0.6654338,1.0
10022.0,56837.0,1.264,1.5066134,1.0
10267.0,61707.0,0.987,1.4418503,1.0
10302.0,45593.0,0.898,0.8602928,1.0
10365.0,59339.0,0.986,1.019376,1.0
10391.0,67722.0,0.903,1.5796365,1.0
10406.0,55638.0,0.926,0.7687699,1.0
10484.0,14472.0,1.079,1.294798,1.0
10503.0,37537.0,0.987,1.2435061,1.0
10553.0,1951.0,0.995,1.035934,1.0
10567.0,33291.0,1.159,1.5464013,1.0
10627.0,69614.0,0.901,1.5014958,1.0
10742.0,58709.0,1.085,1.1442002,1.0
10793.0,32591.0,1.126,0.96453077,1.0
10796.0,25637.0,1.003,1.3495415,1.0
10906.0,34994.0,0.924,1.0565258,1.0
10923.0,27423.0,1.336,1.5716963,1.0
10942.0,44722.0,0.693,0.66558945,1.0
10972.0,72342.0,0.856,0.9066425,1.0
10985.0,64821.0,0.65,0.6556674,1.0
11099.0,19447.0,0.879,0.8279958,1.0
11106.0,42676.0,1.149,1.5236104,1.0
11108.0,70124.0,1.122,1.3944639,1.0
11114.0,13470.0,0.815,0.7595543,1.0
11124.0,495.0,0.949,0.91369253,1.0
11171.0,40958.0,0.796,0.7357188,1.0
11186.0,47854.0,0.851,0.85384136,1.0
11402.0,73382.0,1.066,1.2809167,1.0
11410.0,39140.0,0.864,1.1878188,1.0
11440.0,67157.0,0.951,0.6740213,1.0
11452.0,76016.0,1.18,1.3748112,1.0
11463.0,29677.0,1.09,1.1033965,1.0
11478.0,924.0,1.13,1.2309873,1.0
11559.0,10070.0,0.877,0.79207045,1.0
11588.0,49252.0,0.895,0.95789254,1.0
11756.0,25310.0,0.91,0.9019885,1.0
11771.0,45127.0,0.732,0.65227246,1.0
11859.0,58974.0,0.995,1.1210032,1.0
11893.0,54892.0,0.837,0.7727791,1.0
11949.0,16208.0,1.441,1.6787071,1.0
11969.0,76446.0,0.936,1.1005241,1.0
12051.0,53173.0,1.117,1.5556613,1.0
12120.0,47438.0,0.915,1.185486,1.0
12152.0,54103.0,1.121,1.0705322,1.0
12223.0,49619.0,0.744,0.79980487,1.0
12229.0,72161.0,0.716,0.9180833,1.0
12234.0,30048.0,0.808,0.88094825,1.0
12340.0,11428.0,1.1,1.1606053,1.0
12382.0,24247.0,1.162,1.5180727,1.0
12467.0,41783.0,0.822,0.8773098,1.0
12475.0,5808.0,1.152,1.2661349,1.0
12490.0,53730.0,1.133,1.1489272,1.0
12720.0,52581.0,0.978,0.9771378,1.0
12770.0,17960.0,0.865,0.8311639,1.0
12919.0,12291.0,0.789,0.8624824,1.0
13029.0,60527.0,1.012,1.4609592,1.0
13061.0,891.0,0.746,0.6502802,1.0
13068.0,14422.0,1.083,1.1880158,1.0
13112.0,56761.0,1.083,1.4217764,1.0
13116.0,29498.0,0.915,1.2610662,1.0
13267.0,64611.0,1.077,1.302175,1.0
13295.0,15882.0,0.925,1.2655296,1.0
13350.0,44907.0,0.893,0.92204124,1.0
13363.0,48167.0,1.095,1.4822124,1.0
13432.0,30447.0,0.867,0.90841544,1.0
13554.0,8615.0,1.145,1.2051325,1.0
13573.0,77006.0,1.11,1.3833222,1.0
13591.0,31415.0,1.019,1.2802963,1.0
13661.0,58762.0,0.954,0.71941763,1.0
13760.0,26448.0,0.904,1.2689028,1.0
13832.0,22536.0,1.074,1.0985847,1.0
13841.0,1854.0,1.021,0.94232124,1.0
13847.0,32262.0,1.102,1.3655806,1.0
14074.0,72581.0,0.767,0.7774115,1.0
14110.0,45264.0,0.816,1.6256013,1.0
14153.0,3518.0,1.027,1.4343508,1.0
14233.0,20773.0,0.882,1.1528565,1.0
14281.0,26736.0,1.021,1.2431673,1.0
14397.0,12840.0,1.11,1.6042851,1.0
14601.0,6242.0,0.961,1.3726213,1.0
14603.0,45063.0,1.028,0.90153605,1.0
14726.0,42007.0,0.943,0.8711503,1.0
14809.0,22036.0,0.893,1.4125528,1.0
14985.0,21311.0,1.211,1.1878809,1.0
15047.0,20226.0,1.022,1.3315098,1.0
15050.0,10884.0,0.74,0.69899297,1.0
15284.0,46094.0,1.082,1.3147243,1.0
15470.0,64694.0,1.843,1.9022083,1.0
15607.0,61655.0,0.822,1.026172,1.0
15612.0,31274.0,0.968,1.3742003,1.0
15620.0,36148.0,0.929,0.9685438,1.0
15664.0,63482.0,0.904,0.9698747,1.0
15674.0,28877.0,0.816,1.3604507,1.0
15682.0,59397.0,1.088,1.2636344,1.0
15863.0,51272.0,0.725,0.7790108,1.0
16041.0,17720.0,1.077,1.3623835,1.0
16166.0,50542.0,1.093,1.2607737,1.0
16212.0,35215.0,1.266,1.9536202,1.0
16241.0,13321.0,1.064,1.2336397,1.0
16304.0,15403.0,1.367,1.7249057,1.0
16691.0,29296.0,0.946,1.5027399,1.0
16749.0,76683.0,0.976,0.8305356,1.0
16805.0,41196.0,0.843,0.7684196,1.0
16807.0,63181.0,0.711,1.0246636,1.0
16943.0,40993.0,0.939,0.98393786,1.0
16953.0,19644.0,0.989,1.0532069,1.0
17033.0,72237.0,0.896,0.7937684,1.0
17143.0,25196.0,0.856,0.9623754,1.0
17153.0,23210.0,1.397,1.1385064,1.0
17357.0,30489.0,0.606,0.9887336,1.0
17375.0,10123.0,1.016,0.9518989,1.0
17510.0,61833.0,1.159,1.2158515,1.0
17520.0,6298.0,1.001,1.2635173,1.0
17548.0,68852.0,1.067,1.202254,1.0
17576.0,45296.0,0.608,0.6676544,1.0
17653.0,38409.0,0.91,0.8172825,1.0
17700.0,57563.0,0.766,0.58415025,1.0
17900.0,35905.0,1.069,1.2407875,1.0
