# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: 1.027828110866848
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 0.7718432420075243
# max_planets_in_clusters: 15
# power_law_P: 1.225770022366543
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -2.1173100429780547
# power_law_r2: -3.768515839200388
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.35489074172192514
# sigma_incl: 35.313891972588976
# sigma_incl_near_mmr: 0.9806154262778484
# sigma_hk: 0.023570138646457673
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.30590566470755975
# sigma_logperiod_per_pl_in_cluster: 0.18443071424772026
#
target_id,star_id,star_mass,star_radius,num_obs_planets
29.0,38018.0,1.146,1.5099518,1.0
69.0,36800.0,0.69,1.0640371,1.0
83.0,77430.0,0.791,0.8414746,1.0
87.0,78557.0,1.048,1.1586784,1.0
130.0,24138.0,1.132,1.2885689,1.0
213.0,59885.0,0.961,0.8379998,1.0
351.0,58534.0,1.049,1.4084377,1.0
365.0,37436.0,0.909,1.1219854,1.0
430.0,8592.0,0.796,0.8891877,1.0
453.0,78541.0,0.953,1.042569,1.0
518.0,27618.0,1.053,1.4737926,1.0
653.0,54955.0,0.957,1.0123472,1.0
707.0,54428.0,0.874,1.1560345,1.0
770.0,5852.0,1.135,1.2765106,1.0
786.0,65993.0,0.846,0.86048836,1.0
865.0,22495.0,1.016,1.0803224,1.0
937.0,10234.0,0.782,1.0343517,1.0
965.0,36868.0,0.715,0.71858585,1.0
1006.0,34699.0,1.13,1.0814312,1.0
1055.0,17185.0,1.25,1.1990826,1.0
1065.0,19143.0,1.084,1.4542588,1.0
1076.0,19438.0,0.973,1.4580606,1.0
1117.0,9116.0,1.132,1.1999853,1.0
1324.0,1502.0,1.361,1.3248724,1.0
1442.0,58055.0,1.014,1.1728631,1.0
1654.0,25697.0,0.958,0.8937844,1.0
1725.0,5055.0,0.625,0.6165329,1.0
1749.0,26190.0,0.818,0.75805336,1.0
1762.0,13227.0,1.145,1.3590633,1.0
1844.0,56529.0,1.429,1.6824112,1.0
1888.0,35079.0,0.782,0.7119084,1.0
1928.0,55981.0,0.929,1.1773008,1.0
1978.0,44884.0,0.83,0.8425104,1.0
2212.0,7396.0,0.715,0.7411227,1.0
2285.0,16837.0,0.997,1.4993008,1.0
2331.0,40202.0,0.818,1.2528307,1.0
2541.0,42692.0,0.555,0.81441104,1.0
2560.0,47420.0,0.982,1.1813236,1.0
2574.0,6940.0,0.564,0.7494882,1.0
2585.0,67656.0,0.813,0.7328176,1.0
2611.0,10807.0,0.825,1.1356338,1.0
2661.0,37087.0,0.689,0.6919601,1.0
2874.0,18838.0,1.07,1.3178297,1.0
2932.0,42513.0,1.066,1.0153244,1.0
3153.0,60408.0,0.937,0.91089314,1.0
3291.0,57132.0,1.009,1.0425203,1.0
3313.0,6275.0,0.825,0.94990885,1.0
3345.0,39028.0,0.891,0.90195274,1.0
3371.0,9798.0,1.066,1.1059726,1.0
3431.0,18288.0,1.289,1.2836032,1.0
3463.0,22809.0,0.585,0.69825476,1.0
3466.0,12172.0,0.794,0.5882618,1.0
3684.0,7681.0,0.939,1.0037969,1.0
3711.0,79295.0,0.726,0.82429725,1.0
3835.0,78223.0,0.821,0.7330643,1.0
3837.0,62437.0,1.167,1.2462652,1.0
3845.0,14157.0,0.942,0.87309366,1.0
3930.0,78123.0,1.382,1.522448,1.0
4120.0,78535.0,0.987,1.172643,1.0
4207.0,65882.0,1.022,1.008279,1.0
4264.0,26641.0,0.643,0.7682875,1.0
4333.0,3940.0,0.786,0.99929214,1.0
4418.0,6980.0,0.823,0.8687645,1.0
4472.0,68765.0,0.998,0.99052244,1.0
4560.0,75016.0,0.821,0.671654,1.0
4589.0,57090.0,1.083,0.96591944,1.0
4617.0,64713.0,0.785,1.1547319,1.0
4667.0,49160.0,0.826,1.2921951,1.0
4668.0,21505.0,0.639,1.1949672,1.0
4688.0,7349.0,1.0,0.98271745,1.0
4693.0,7652.0,0.937,1.359068,1.0
4872.0,11098.0,1.023,1.2611392,1.0
4881.0,14031.0,1.002,1.0527687,1.0
4910.0,18164.0,0.841,0.79543126,1.0
4956.0,20146.0,0.957,0.9110191,1.0
