# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.45145206470805155
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.520456176358047
# max_planets_in_clusters: 15
# power_law_P: 0.27082415926213077
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -0.9700556073835758
# power_law_r2: -3.829367248906956
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.5380608682163812
# sigma_incl: 31.673359535047197
# sigma_incl_near_mmr: 1.4800246284019147
# sigma_hk: 0.018483881392200474
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.285519573314941
# sigma_logperiod_per_pl_in_cluster: 0.24064717381540673
#
target_id,star_id,period,depth,duration,star_mass,star_radius
72.0,22527.0,3.1979135597812856,0.0006453913345357302,0.17344619510685627,1.029,1.5531003
102.0,51554.0,3.394535882504453,0.00042887721158716986,0.08323795476426153,0.749,0.74546134
246.0,57504.0,16.93959486129267,0.004450334593846745,0.12854767496908218,0.816,0.6194559
487.0,54815.0,10.81287654128933,0.00037910326537877917,0.15838994579591864,1.169,1.1814668
488.0,25850.0,11.829603676240252,0.0004201075242159972,0.05575193023808172,0.933,1.2435408
519.0,79130.0,19.554076944023333,0.0007343714131558683,0.1907937880716035,1.014,0.9425748
534.0,72864.0,3.946958407423082,3.392217498437513e-5,0.13316806734225017,1.134,1.2706432
567.0,27022.0,14.697573643970857,0.00027145425975704846,0.1533748350675586,0.992,0.98041785
598.0,77476.0,19.071727423883424,0.0009696908233534626,0.12340347391510292,0.632,0.66988343
608.0,33948.0,5.431684266878476,0.0004823511129123933,0.12770922754365024,0.874,1.2043462
652.0,74509.0,4.37535225673952,0.0008429310380675098,0.10913873825626104,0.816,0.8816812
661.0,42831.0,4.252533306802688,0.006500457496425535,0.0889619423407444,0.61,0.6054518
678.0,35676.0,10.928262351410998,0.00012052571919070329,0.2189660189364145,1.078,1.3157085
725.0,30092.0,29.324633748886317,0.000326027922588654,0.21427562257336585,1.041,1.553455
753.0,50001.0,13.831919232823687,0.0003818173499289653,0.1962947968205285,0.949,1.168489
830.0,77046.0,7.037470260259262,5.952010580873078e-5,0.1413566094729617,0.915,1.4649138
894.0,44057.0,3.73797165217564,0.0001884458144434176,0.09298245756541985,1.24,1.4005895
931.0,17708.0,3.4964470686378912,0.001352102692925145,0.07508580658992801,0.95,0.6342982
948.0,65161.0,23.812209837667716,0.00043698209532463836,0.2912871989631154,0.964,1.4036337
963.0,14298.0,7.011752293091782,0.002193129306706755,0.10714351334239387,0.814,0.8920839
983.0,3217.0,10.540118122573244,0.0008084928780040024,0.1393044029941332,0.852,0.87242234
1007.0,72743.0,3.9639051078537557,0.0005255867994102508,0.10785555967616421,0.713,0.8697665
1025.0,26268.0,5.444106813569788,8.121730102463207e-5,0.16062647324718254,1.164,1.5397408
1037.0,33035.0,40.24975167634987,0.0008622337462132977,0.1097872445527476,0.692,0.6391066
1041.0,57721.0,6.840385457324979,0.00019520202836787712,0.12509687313898166,0.735,0.7938441
1204.0,60555.0,6.244046297185363,0.0007829077155151695,0.1198590780769721,1.009,1.2902809
1263.0,10546.0,6.822986460670853,0.0001264938960587713,0.16119650294586943,1.136,1.2515838
