# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.4322920569164628
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.0024134311416975
# max_planets_in_clusters: 15
# power_law_P: -0.41523531996933505
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -0.45731030518661786
# power_law_r2: -4.478426811736991
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.446669104900118
# sigma_incl: 56.733447558832104
# sigma_incl_near_mmr: 1.0319788525432878
# sigma_hk: 0.02025944322784039
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.311152487541855
# sigma_logperiod_per_pl_in_cluster: 0.18667022883573386
#
target_id,star_id,star_mass,star_radius,num_obs_planets
12.0,13049.0,1.084,0.90096635,1.0
39.0,34400.0,0.994,1.051756,1.0
53.0,16171.0,0.912,0.8130113,1.0
86.0,18998.0,1.239,1.0341944,1.0
96.0,7492.0,1.034,1.3944831,1.0
161.0,19348.0,0.979,1.4696403,1.0
271.0,52562.0,1.021,1.2684265,1.0
293.0,11677.0,1.042,1.0469751,1.0
332.0,52095.0,0.899,0.99820393,1.0
704.0,5479.0,0.936,0.81857723,1.0
756.0,66633.0,1.082,1.0292537,1.0
835.0,56272.0,1.3,1.4646137,1.0
868.0,43868.0,1.105,1.2935987,1.0
875.0,36980.0,1.129,1.2254312,1.0
1020.0,40324.0,0.95,1.1166459,1.0
1109.0,40747.0,0.807,0.7940986,1.0
1192.0,65032.0,0.811,0.9141742,1.0
1448.0,2179.0,1.041,1.1294817,1.0
1464.0,3853.0,0.916,0.90688944,1.0
1517.0,41675.0,1.018,1.1985747,1.0
1565.0,10205.0,0.846,1.123447,1.0
1638.0,12478.0,0.742,0.61206585,1.0
1642.0,75145.0,0.825,0.9658371,1.0
1648.0,37226.0,1.009,1.1436507,1.0
1774.0,50814.0,0.86,0.88794625,1.0
1918.0,48506.0,0.954,0.8347912,1.0
1991.0,63207.0,0.985,1.14034,1.0
2016.0,42923.0,1.039,1.0850729,1.0
2064.0,45574.0,0.808,0.9447658,1.0
2122.0,37891.0,1.107,0.97056824,1.0
2158.0,42560.0,1.1,1.1548624,1.0
2174.0,27179.0,0.706,0.81039137,1.0
2211.0,28253.0,1.143,1.3039029,1.0
2291.0,6395.0,1.061,1.335062,1.0
2335.0,76944.0,1.132,1.2466265,1.0
2420.0,10603.0,1.096,1.0234069,1.0
2501.0,39987.0,1.051,1.2940772,1.0
2533.0,59438.0,0.571,0.65986985,1.0
2650.0,70054.0,1.054,1.3557363,1.0
2682.0,8137.0,0.917,1.2946191,1.0
2759.0,64116.0,0.808,0.7556482,1.0
2770.0,9268.0,0.926,0.9568379,1.0
2843.0,17335.0,1.019,1.2083261,1.0
2947.0,74276.0,0.854,0.8265872,1.0
3015.0,69699.0,0.781,0.77128416,1.0
3071.0,45317.0,1.31,1.4397035,1.0
3142.0,9572.0,1.032,0.9667961,1.0
3180.0,47286.0,1.008,1.1920276,1.0
3473.0,16311.0,1.154,1.3600843,1.0
3628.0,76204.0,1.153,1.507368,1.0
3641.0,40880.0,1.011,0.9157697,1.0
3757.0,22781.0,0.997,1.3318297,1.0
3759.0,43192.0,1.568,1.4967026,1.0
3809.0,50186.0,0.674,1.2816466,1.0
3821.0,13693.0,1.049,0.8766584,1.0
3952.0,27349.0,0.961,1.089571,1.0
4059.0,7908.0,1.038,0.8967821,1.0
4155.0,25079.0,0.747,0.66779,1.0
4167.0,77529.0,1.04,1.2745948,1.0
4190.0,48814.0,1.065,1.525042,1.0
4201.0,7802.0,0.853,0.9705979,1.0
4210.0,70536.0,1.065,1.2780979,1.0
4237.0,77793.0,1.267,1.9902388,1.0
4301.0,76106.0,0.946,0.844109,1.0
4347.0,30716.0,0.988,1.0844461,1.0
4348.0,24287.0,1.086,1.2947605,1.0
4356.0,31369.0,1.085,1.1313832,1.0
4416.0,51196.0,0.94,0.8894806,1.0
4465.0,19744.0,1.097,1.324639,1.0
4492.0,74580.0,0.881,0.78277284,1.0
4509.0,21151.0,0.621,0.82873994,1.0
4674.0,53087.0,1.0,0.9776675,1.0
