# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.23635044623057722
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.5184583271172047
# max_planets_in_clusters: 15
# power_law_P: 1.1716643766105852
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -0.6481927682984363
# power_law_r2: -5.632569211385423
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.4865327473895459
# sigma_incl: 46.510012566672785
# sigma_incl_near_mmr: 1.4580932314223163
# sigma_hk: 0.01977323831735103
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.20432243769027558
# sigma_logperiod_per_pl_in_cluster: 0.20949252045305541
#
target_id,star_id,star_mass,star_radius,num_obs_planets
116.0,58278.0,1.189,1.5563197,1.0
188.0,2964.0,1.033,1.685491,1.0
326.0,34081.0,1.138,1.193627,1.0
376.0,37420.0,0.913,1.0002948,1.0
492.0,927.0,0.965,0.95558435,1.0
542.0,23036.0,1.084,0.8425618,1.0
550.0,40606.0,0.7,0.6925404,1.0
720.0,33807.0,0.915,1.2609128,1.0
777.0,75974.0,0.914,1.1215688,1.0
891.0,72046.0,0.784,0.99594736,1.0
982.0,64550.0,1.07,1.5825273,1.0
984.0,70540.0,0.963,0.9945071,1.0
1054.0,39158.0,1.163,1.1050568,1.0
1055.0,4182.0,0.793,0.7388275,1.0
1143.0,17456.0,0.96,0.90309894,1.0
1204.0,50291.0,1.073,1.5024806,1.0
1223.0,39801.0,0.736,0.8147177,1.0
1264.0,50639.0,1.109,1.3755672,1.0
1288.0,37260.0,0.736,0.6960662,1.0
1586.0,58692.0,0.957,1.6550496,1.0
1633.0,7838.0,0.875,0.78129387,1.0
1782.0,28438.0,0.769,0.9039419,1.0
1786.0,58363.0,0.967,1.2342991,1.0
1797.0,18364.0,0.746,0.81142735,1.0
1832.0,59217.0,0.737,0.79259336,1.0
1921.0,78787.0,0.876,0.72408026,1.0
1960.0,24774.0,1.031,1.2611037,1.0
2023.0,24953.0,1.178,1.4832646,1.0
2052.0,44637.0,0.919,0.80769295,1.0
2064.0,15275.0,0.726,0.9436266,1.0
2242.0,33488.0,0.831,1.1409523,1.0
2265.0,62380.0,1.075,1.3553773,1.0
2353.0,73938.0,1.028,0.9532882,1.0
2407.0,55041.0,1.002,1.0135758,1.0
2524.0,38087.0,0.871,0.918867,1.0
2604.0,51507.0,0.934,1.049983,1.0
2648.0,11992.0,1.33,1.5434873,1.0
2667.0,38861.0,1.005,1.4354165,1.0
2682.0,70848.0,0.705,0.9451049,1.0
2704.0,49355.0,0.904,0.96737677,1.0
2804.0,52591.0,0.831,1.0309118,1.0
2835.0,862.0,0.749,0.7591819,1.0
2876.0,4201.0,1.047,0.9939886,1.0
3082.0,8989.0,0.958,1.1987436,1.0
3136.0,47598.0,0.901,0.9319232,1.0
3173.0,40638.0,0.955,0.9708794,1.0
3215.0,71037.0,0.889,0.74212414,1.0
3273.0,73860.0,0.925,0.9659563,1.0
3286.0,43772.0,0.794,0.56683475,1.0
3294.0,31650.0,0.974,0.90791905,1.0
3448.0,77032.0,0.501,0.6995215,1.0
3454.0,22028.0,0.805,1.006782,1.0
3492.0,15650.0,1.251,1.1802089,1.0
3533.0,11097.0,1.008,1.1878979,1.0
3554.0,78345.0,1.022,0.8480657,1.0
3606.0,15691.0,0.963,1.168801,1.0
3620.0,14411.0,0.921,0.7524894,1.0
3681.0,66524.0,1.003,1.1900421,1.0
3684.0,51393.0,1.133,1.4412704,1.0
3754.0,48007.0,0.668,0.5486811,1.0
3763.0,26173.0,1.109,1.2083622,1.0
3776.0,70209.0,0.966,0.8204593,1.0
3795.0,12467.0,0.95,1.353831,1.0
3864.0,77710.0,1.136,1.5381229,1.0
3951.0,13940.0,0.818,0.7942403,1.0
4019.0,12095.0,1.315,1.2569352,1.0
4044.0,74481.0,1.026,1.0874329,1.0
4222.0,33800.0,1.032,1.4939286,1.0
4243.0,53193.0,1.093,1.2875887,1.0
4328.0,22950.0,0.865,1.4730594,1.0
4411.0,52169.0,0.87,0.95426255,1.0
4452.0,50467.0,0.758,0.9221821,1.0
4454.0,38592.0,0.983,1.1518018,1.0
4530.0,36721.0,1.105,1.0712544,1.0
4562.0,59263.0,0.863,1.0065305,1.0
4610.0,31620.0,1.067,1.3956525,1.0
4673.0,41480.0,1.033,1.0342977,1.0
4721.0,17541.0,0.877,1.0831193,1.0
4799.0,1912.0,1.025,0.8392195,1.0
4906.0,34257.0,0.869,0.84678537,1.0
4961.0,1621.0,1.038,1.2111164,1.0
5011.0,52210.0,1.043,0.8613754,1.0
5178.0,70874.0,0.637,0.6899634,1.0
5234.0,29940.0,1.047,1.2141243,1.0
5591.0,43601.0,1.222,1.2208985,1.0
5637.0,51927.0,1.086,1.1619841,1.0
5711.0,3976.0,0.995,1.2327479,1.0
5718.0,19458.0,1.492,1.2313274,1.0
5842.0,65573.0,1.092,1.1467116,1.0
5998.0,54110.0,0.907,0.9143799,1.0
6030.0,19436.0,1.084,1.39859,1.0
6031.0,1642.0,1.058,1.3089157,1.0
6151.0,27286.0,0.994,1.5154881,1.0
6271.0,5328.0,1.15,1.0561339,1.0
6275.0,54810.0,1.448,1.4897281,1.0
6335.0,8105.0,0.936,0.90562636,1.0
6441.0,6545.0,1.142,1.4254999,1.0
6524.0,6866.0,0.778,0.75801176,1.0
6643.0,31254.0,0.719,0.63982564,1.0
6664.0,23494.0,0.75,0.5657048,1.0
6759.0,70561.0,1.126,1.3571042,1.0
6778.0,24851.0,1.129,1.2310423,1.0
6873.0,70911.0,0.93,1.0619272,1.0
6876.0,18392.0,0.887,0.80655706,1.0
7013.0,50262.0,0.751,0.6715433,1.0
7143.0,51585.0,0.766,0.8883592,1.0
7214.0,37651.0,0.987,1.3352919,1.0
7224.0,19369.0,1.209,1.150473,1.0
7268.0,859.0,0.765,0.5931889,1.0
