# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: 0.3251276416149964
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.1040459446577198
# max_planets_in_clusters: 15
# power_law_P: 0.6133045190772772
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.5431314775770488
# power_law_r2: -4.62382842527389
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.44172480999781516
# sigma_incl: 11.662768107198607
# sigma_incl_near_mmr: 1.2174610660307805
# sigma_hk: 0.02765835349783722
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.38198200720626074
# sigma_logperiod_per_pl_in_cluster: 0.1784962835302748
#
target_id,star_id,star_mass,star_radius,num_obs_planets
61.0,21008.0,0.938,0.9043541,1.0
72.0,23565.0,1.004,1.3256495,1.0
114.0,73052.0,0.999,0.9944947,1.0
142.0,24579.0,0.917,0.920932,1.0
210.0,52248.0,1.129,0.6784056,1.0
309.0,39043.0,1.182,1.5230719,1.0
313.0,37113.0,0.763,0.75508726,1.0
349.0,25952.0,1.215,1.6421857,1.0
354.0,65358.0,1.019,0.91162556,1.0
630.0,31405.0,1.173,1.433618,1.0
671.0,8641.0,0.976,1.9328699,1.0
858.0,56282.0,1.047,1.2295268,1.0
874.0,3962.0,1.324,1.7330686,1.0
913.0,49465.0,1.067,1.2067415,1.0
915.0,51778.0,1.11,1.4340118,1.0
932.0,71486.0,0.807,1.0376525,1.0
1010.0,47675.0,1.432,1.2356805,1.0
1062.0,37269.0,1.211,1.2930924,1.0
1078.0,62680.0,1.139,1.5609337,1.0
1311.0,65857.0,1.111,1.3225099,1.0
1651.0,74178.0,1.033,1.0775769,1.0
1765.0,50091.0,1.026,1.4776653,1.0
1779.0,6662.0,0.958,0.9584823,1.0
1854.0,54379.0,0.798,0.7082231,1.0
1912.0,16382.0,1.096,1.1994233,1.0
1913.0,35178.0,0.767,0.64976364,1.0
1926.0,15952.0,0.993,1.2434405,1.0
1927.0,47301.0,0.905,1.3933659,1.0
1953.0,74894.0,1.002,0.86575735,1.0
1977.0,49930.0,0.598,0.8159512,1.0
1983.0,59525.0,0.858,1.1185123,1.0
2106.0,78218.0,0.857,0.8658127,1.0
2255.0,35427.0,0.795,0.701739,1.0
2307.0,56294.0,0.541,0.6136093,1.0
2369.0,46055.0,0.982,1.0720878,1.0
2396.0,50061.0,0.888,0.9248962,1.0
2553.0,41829.0,0.847,1.0313097,1.0
2798.0,30781.0,1.018,1.011085,1.0
2848.0,64658.0,0.773,0.6941864,1.0
2877.0,50237.0,0.779,1.4894047,1.0
2936.0,65133.0,0.74,0.993348,1.0
2952.0,44406.0,1.279,1.8508426,1.0
3046.0,582.0,1.23,1.6884649,1.0
3120.0,34678.0,0.756,0.85616285,1.0
3154.0,43154.0,0.759,0.7008384,1.0
3252.0,32724.0,0.97,1.69555,1.0
3425.0,12662.0,0.97,0.99141747,1.0
3509.0,20231.0,1.207,1.5880098,1.0
3537.0,6637.0,0.721,0.6980945,1.0
3584.0,17005.0,0.561,0.7513031,1.0
3677.0,38784.0,1.04,1.2921028,1.0
3791.0,19752.0,1.109,1.0126708,1.0
3855.0,57793.0,1.181,1.4663376,1.0
3872.0,31683.0,0.87,1.1817036,1.0
3982.0,406.0,1.114,1.1825347,1.0
3989.0,12504.0,1.067,0.9204017,1.0
4042.0,39437.0,0.938,1.1398104,1.0
4067.0,30132.0,0.599,0.841702,1.0
4102.0,79389.0,1.141,1.0997548,1.0
4131.0,1857.0,0.745,0.6193123,1.0
4269.0,55016.0,0.724,0.9127442,1.0
4274.0,25640.0,1.135,1.4852128,1.0
4341.0,37830.0,0.942,1.278757,1.0
4361.0,10858.0,1.221,1.3857431,1.0
4497.0,77470.0,1.362,1.5945338,1.0
4507.0,59099.0,0.899,1.0354526,1.0
4521.0,72590.0,1.052,0.9808702,1.0
4558.0,22174.0,0.979,1.154509,1.0
4632.0,199.0,0.843,0.847134,1.0
4666.0,23906.0,1.038,1.2092181,1.0
4728.0,1384.0,1.045,0.92122775,1.0
4748.0,55009.0,1.372,1.63782,1.0
4780.0,25864.0,1.173,1.3471478,1.0
4836.0,53582.0,1.226,1.4082285,1.0
4846.0,17676.0,0.636,0.5599148,1.0
4891.0,7431.0,0.729,0.6770108,1.0
