# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.44736155929137916
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.2270787888931027
# max_planets_in_clusters: 15
# power_law_P: -0.6510088806456826
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.1592776774719518
# power_law_r2: -3.8209867403403415
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.48928453943355343
# sigma_incl: 25.12251669126812
# sigma_incl_near_mmr: 0.9313232248905428
# sigma_hk: 0.028966548831148433
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.27085976018207464
# sigma_logperiod_per_pl_in_cluster: 0.1961680364655407
#
target_id,star_id,star_mass,star_radius,num_obs_planets
5.0,17822.0,0.789,0.7862612,1.0
50.0,24639.0,1.282,1.4863902,1.0
95.0,73892.0,1.47,1.32988,1.0
107.0,65691.0,1.063,1.3178855,1.0
144.0,75229.0,1.026,1.3524175,1.0
206.0,20709.0,1.395,1.0602076,1.0
411.0,33597.0,1.059,1.2323538,1.0
471.0,22126.0,1.066,1.6598771,1.0
509.0,23904.0,1.126,1.3061044,1.0
598.0,54069.0,0.771,0.73185295,1.0
720.0,14405.0,1.065,0.87926537,1.0
860.0,3922.0,0.969,1.0621336,1.0
893.0,4606.0,0.839,1.0114783,1.0
990.0,52687.0,0.908,0.92655426,1.0
997.0,58723.0,1.007,1.0844136,1.0
1137.0,78650.0,0.941,0.948421,1.0
1160.0,75301.0,3.255,1.5781504,1.0
1168.0,55249.0,0.959,1.1146591,1.0
1312.0,2390.0,1.153,1.3877907,1.0
1321.0,61286.0,1.063,1.1726359,1.0
1441.0,12591.0,1.053,1.3167949,1.0
1468.0,6828.0,0.869,0.7970176,1.0
1563.0,62332.0,1.026,1.4641831,1.0
1584.0,11798.0,0.978,0.87401986,1.0
1585.0,2110.0,1.215,1.8411779,1.0
1593.0,4638.0,0.822,0.79777324,1.0
1612.0,21771.0,1.081,1.2885133,1.0
1671.0,50765.0,0.797,0.73180306,1.0
1677.0,35678.0,0.921,1.1511081,1.0
1749.0,48220.0,1.05,1.2796521,1.0
1817.0,28132.0,1.348,1.4262478,1.0
1841.0,29814.0,1.441,1.301704,1.0
1884.0,50959.0,1.022,1.1849129,1.0
1900.0,1140.0,0.958,0.9319442,1.0
1940.0,50121.0,0.959,1.1476666,1.0
1990.0,65137.0,1.132,1.3243484,1.0
2060.0,22417.0,0.938,1.021339,1.0
2371.0,59724.0,1.055,0.84200096,1.0
2435.0,38125.0,0.843,1.1231304,1.0
2503.0,34615.0,1.143,1.1276203,1.0
2546.0,4026.0,0.89,0.9696767,1.0
2550.0,78455.0,0.693,0.6623015,1.0
2619.0,12150.0,1.025,1.1994799,1.0
2679.0,14320.0,0.972,0.7795795,1.0
2804.0,55696.0,0.913,0.77193964,1.0
2851.0,74512.0,1.087,1.2519916,1.0
2957.0,31769.0,0.861,0.83476,1.0
2958.0,45925.0,0.857,0.82007253,1.0
2996.0,7751.0,0.769,0.6334988,1.0
3074.0,19200.0,0.927,1.2713895,1.0
3102.0,70751.0,0.805,0.92126685,1.0
3342.0,20335.0,0.966,0.7638013,1.0
3656.0,46877.0,0.751,0.6845077,1.0
3725.0,19734.0,0.892,0.8053531,1.0
4028.0,25462.0,0.873,1.0109584,1.0
4152.0,58155.0,0.961,0.97209406,1.0
4156.0,26465.0,0.821,1.0620209,1.0
4253.0,32704.0,0.922,0.89052343,1.0
4279.0,19785.0,1.007,1.1656989,1.0
4301.0,1825.0,0.874,0.68743664,1.0
4339.0,64678.0,1.086,1.6191906,1.0
4382.0,73966.0,0.797,0.8819359,1.0
4506.0,30022.0,0.833,0.78693545,1.0
4637.0,26718.0,0.93,1.1686661,1.0
4704.0,53852.0,1.241,0.92320085,1.0
4842.0,22990.0,0.98,1.2891266,1.0
4885.0,77516.0,0.557,0.7847912,1.0
4895.0,19088.0,0.864,0.8742763,1.0
4896.0,61003.0,0.856,0.82130283,1.0
4933.0,72616.0,0.903,1.2543952,1.0
5068.0,22964.0,0.882,1.1055799,1.0
5080.0,18950.0,0.948,0.8733337,1.0
5101.0,57196.0,1.033,1.2308588,1.0
5121.0,72585.0,0.69,0.5682875,1.0
5137.0,71344.0,0.869,0.85031235,1.0
5195.0,19940.0,1.05,1.2483681,1.0
5201.0,4185.0,1.123,1.0236732,1.0
5202.0,58227.0,0.865,0.7594612,1.0
5226.0,25133.0,0.978,1.1787456,1.0
5341.0,62231.0,0.833,0.6132625,1.0
5344.0,79268.0,1.535,1.3292966,1.0
5517.0,38265.0,0.772,1.3397439,1.0
5701.0,5238.0,1.435,1.5240883,1.0
5759.0,71303.0,0.743,0.6623202,1.0
5771.0,9822.0,0.877,0.85763097,1.0
5790.0,79491.0,0.628,0.84877115,1.0
5815.0,54194.0,1.025,1.1561718,1.0
5923.0,8813.0,1.014,1.0455978,1.0
6006.0,1243.0,0.807,0.99122703,1.0
6116.0,33561.0,0.96,1.1550964,1.0
6154.0,32676.0,1.061,1.0567505,1.0
6188.0,45064.0,1.088,1.4606172,1.0
6364.0,5361.0,0.588,0.7872015,1.0
6514.0,79383.0,0.882,1.0939817,1.0
6862.0,69747.0,0.571,0.6374358,1.0
7110.0,77647.0,0.73,0.7583087,1.0
7114.0,26273.0,0.902,1.204811,1.0
7173.0,48905.0,1.001,1.1010811,1.0
7175.0,6658.0,0.77,1.1615729,1.0
7186.0,13415.0,0.944,1.0075766,1.0
7291.0,11529.0,1.173,1.8051336,1.0
7338.0,67727.0,1.117,1.3712138,1.0
7425.0,4309.0,1.075,1.1094184,1.0
7436.0,26696.0,1.273,1.3503001,1.0
7531.0,25856.0,1.132,1.1585357,1.0
7535.0,6202.0,0.826,0.78064096,1.0
7633.0,64761.0,0.754,0.804402,1.0
7668.0,59634.0,0.98,1.3214588,1.0
7741.0,7145.0,1.513,1.6695733,1.0
7836.0,28778.0,0.665,0.8720304,1.0
7945.0,64302.0,0.994,1.3855035,1.0
8036.0,12571.0,1.037,1.171325,1.0
8048.0,76409.0,1.036,0.9520073,1.0
8082.0,31350.0,0.987,0.9001361,1.0
8099.0,65442.0,0.789,0.5420862,1.0
8142.0,8261.0,1.003,1.1136502,1.0
8151.0,40224.0,0.713,0.78660387,1.0
8302.0,51188.0,1.457,1.4962783,1.0
8319.0,46111.0,1.106,1.4097999,1.0
8501.0,38203.0,0.887,0.9941424,1.0
8616.0,35774.0,1.026,1.1019776,1.0
8684.0,71303.0,0.743,0.6623202,1.0
8903.0,69630.0,1.079,1.2853359,1.0
9057.0,54237.0,1.002,1.2162623,1.0
9097.0,52577.0,0.833,0.86132234,1.0
9130.0,77048.0,1.21,0.863116,1.0
9163.0,31992.0,0.599,0.71110046,1.0
9319.0,19787.0,0.831,1.0290357,1.0
9377.0,12138.0,1.043,0.9816281,1.0
9443.0,17097.0,1.135,1.183906,1.0
9467.0,12676.0,0.735,1.110388,1.0
9476.0,77254.0,0.937,1.0473019,1.0
9507.0,21436.0,0.769,0.55981064,1.0
9662.0,7379.0,1.06,1.2087401,1.0
9665.0,35184.0,1.122,1.2203637,1.0
9723.0,48788.0,0.656,0.5922119,1.0
9883.0,48730.0,0.994,1.2173252,1.0
9888.0,16077.0,0.791,0.7830011,1.0
10025.0,52594.0,0.991,1.3023237,1.0
10040.0,39983.0,0.988,0.86375266,1.0
10042.0,23216.0,1.029,0.84487575,1.0
10087.0,41304.0,0.892,1.4283571,1.0
10198.0,70179.0,1.014,1.1219932,1.0
10237.0,63873.0,1.185,1.2467926,1.0
10265.0,53831.0,2.054,1.6982472,1.0
10274.0,50740.0,0.677,0.91519445,1.0
10350.0,8419.0,0.876,0.81656486,1.0
10490.0,60009.0,1.161,1.14488,1.0
10740.0,22130.0,0.872,0.91390216,1.0
10755.0,57748.0,0.773,0.91609967,1.0
10835.0,51663.0,1.309,0.88446885,1.0
10839.0,41732.0,1.123,1.729987,1.0
10866.0,1921.0,0.904,0.7738858,1.0
10980.0,22157.0,1.019,1.0390252,1.0
11051.0,51783.0,1.0,1.1302418,1.0
11121.0,68772.0,1.078,0.96293545,1.0
11162.0,21269.0,1.151,1.1172788,1.0
11163.0,8574.0,0.563,0.6579179,1.0
11250.0,58854.0,1.0,0.888727,1.0
11394.0,46366.0,1.277,1.4484998,1.0
11454.0,3946.0,1.083,0.9690557,1.0
11533.0,57941.0,1.061,1.1471032,1.0
11623.0,54975.0,1.014,1.6033546,1.0
11654.0,5749.0,1.091,1.4658507,1.0
11664.0,24875.0,1.175,1.1005561,1.0
11678.0,45775.0,0.754,0.917133,1.0
11690.0,29564.0,1.039,1.0120343,1.0
11701.0,23003.0,1.277,1.5095495,1.0
11708.0,28795.0,1.043,1.0258596,1.0
11718.0,57495.0,0.921,1.0754892,1.0
11723.0,31209.0,1.015,1.1889893,1.0
11736.0,48612.0,1.16,1.2998948,1.0
11809.0,22148.0,0.861,0.8605029,1.0
11894.0,48852.0,1.133,1.1957403,1.0
12129.0,52319.0,0.596,1.1527992,1.0
12138.0,33165.0,0.66,0.77770424,1.0
12198.0,24577.0,1.019,1.3973172,1.0
12277.0,74766.0,0.989,1.2269864,1.0
12286.0,68989.0,0.985,1.0971671,1.0
12363.0,10095.0,0.807,0.6965933,1.0
12404.0,38743.0,0.914,1.2913504,1.0
12408.0,32677.0,0.825,0.83253855,1.0
12632.0,60373.0,0.926,0.94659716,1.0
12792.0,50255.0,1.064,1.267326,1.0
12822.0,74421.0,1.011,1.09328,1.0
13018.0,75869.0,1.024,1.0059195,1.0
13147.0,16190.0,1.432,1.196347,1.0
13151.0,54698.0,0.877,0.86618286,1.0
13402.0,36816.0,0.819,0.81458676,1.0
13411.0,40962.0,0.696,0.6924104,1.0
13425.0,40552.0,1.009,1.4167448,1.0
13574.0,11336.0,0.973,1.5524023,1.0
13697.0,39311.0,1.133,0.99705434,1.0
13813.0,59856.0,0.835,1.0479152,1.0
13899.0,40801.0,0.886,1.0694191,1.0
14062.0,57995.0,1.014,1.0948377,1.0
14145.0,47104.0,0.801,1.0798353,1.0
14202.0,31721.0,1.084,1.1724102,1.0
14208.0,6707.0,1.076,1.3380963,1.0
14210.0,50283.0,0.809,0.8154663,1.0
14226.0,58886.0,1.036,1.2445685,1.0
14378.0,27667.0,0.746,0.84753984,1.0
14399.0,10072.0,1.003,1.4189905,1.0
14402.0,49291.0,1.048,0.9090148,1.0
14552.0,32076.0,1.151,1.1056756,1.0
14686.0,77506.0,1.049,1.1530658,1.0
14750.0,76189.0,1.044,0.8031967,1.0
14787.0,74238.0,1.204,1.8851892,1.0
14811.0,57048.0,1.137,1.1370033,1.0
14897.0,56216.0,0.803,0.9928192,1.0
14921.0,52345.0,0.747,0.9383615,1.0
15103.0,9340.0,1.179,1.3210435,1.0
15255.0,37817.0,1.095,1.2843921,1.0
15389.0,68950.0,1.041,1.1487372,1.0
15511.0,54816.0,1.038,1.0408653,1.0
15611.0,18486.0,1.091,1.1164505,1.0
15781.0,40136.0,1.181,1.2046627,1.0
15872.0,58475.0,0.961,1.1777816,1.0
15973.0,41049.0,1.336,1.6116052,1.0
16079.0,4616.0,1.071,1.2357069,1.0
16212.0,52977.0,0.845,0.9417891,1.0
16232.0,15635.0,0.901,1.4266664,1.0
16273.0,58316.0,1.066,1.3782194,1.0
16285.0,43736.0,0.899,1.1210155,1.0
16317.0,41252.0,0.864,0.9631128,1.0
16331.0,17226.0,1.43,1.075783,1.0
16399.0,40897.0,0.748,0.6210052,1.0
16463.0,3525.0,1.571,1.6976604,1.0
16497.0,33565.0,1.494,1.487695,1.0
16503.0,15752.0,0.86,0.7309775,1.0
16527.0,33543.0,0.992,1.0311953,1.0
16616.0,74763.0,1.194,1.5292897,1.0
16624.0,16912.0,1.285,1.1081237,1.0
16659.0,13942.0,1.048,1.3335923,1.0
16907.0,63374.0,1.089,1.3546617,1.0
16909.0,68829.0,1.051,0.89526194,1.0
16919.0,65709.0,0.891,0.7867096,1.0
17019.0,65669.0,0.854,0.7339818,1.0
17060.0,57894.0,1.093,1.4864485,1.0
17172.0,33910.0,0.97,0.98278254,1.0
17198.0,71471.0,0.913,1.027456,1.0
17240.0,62022.0,0.678,0.67875904,1.0
17247.0,8508.0,0.948,1.4414816,1.0
17272.0,38220.0,0.896,0.9578589,1.0
17396.0,10272.0,1.137,1.1214676,1.0
17448.0,23831.0,0.879,1.3237739,1.0
17450.0,66891.0,1.104,1.4797112,1.0
17493.0,57021.0,0.904,0.8524388,1.0
17665.0,59177.0,1.108,1.1969359,1.0
17699.0,22940.0,1.008,1.3575454,1.0
17839.0,8360.0,0.906,1.2683102,1.0
17885.0,35193.0,0.925,0.93884236,1.0
17964.0,16204.0,0.853,0.9740757,1.0
18103.0,35804.0,0.687,0.6709855,1.0
18160.0,39817.0,1.074,1.4837297,1.0
18345.0,63879.0,0.874,0.795033,1.0
18570.0,46716.0,1.186,1.6190075,1.0
